session_id,week,cohort,rank_1_listing_tier,budget_in_top5_pct,time_to_first_click_seconds,scroll_depth_pct,filters_applied,premium_filter_available
34888,11,Explorer,mid,0.541,13,0.406,0,False
34889,11,Explorer,luxury,0.513,16,0.451,0,False
34890,11,Explorer,luxury,0.543,16,0.408,0,False
34891,11,Explorer,premium,0.555,15,0.46,0,False
34892,11,Explorer,luxury,0.511,13,0.368,0,False
34893,11,Explorer,premium,0.522,12,0.458,0,False
34894,11,Explorer,luxury,0.521,13,0.441,0,False
34895,11,Explorer,mid,0.561,16,0.394,0,False
34896,11,Explorer,premium,0.506,17,0.365,0,False
34897,11,Explorer,mid,0.548,12,0.381,0,False
34898,11,Explorer,mid,0.563,17,0.433,0,False
34899,11,Explorer,mid,0.51,15,0.45,0,False
34900,11,Explorer,premium,0.507,16,0.414,0,False
34901,11,Explorer,mid,0.509,14,0.459,0,False
34902,11,Explorer,premium,0.539,14,0.415,0,False
34903,11,Explorer,premium,0.542,12,0.463,0,False
34904,11,Explorer,mid,0.538,17,0.4,0,False
34905,11,Explorer,mid,0.537,15,0.447,0,False
34906,11,Explorer,premium,0.535,17,0.42,0,False
34907,11,Explorer,premium,0.512,12,0.424,0,False
34908,11,Explorer,mid,0.555,17,0.37,0,False
34909,11,Explorer,mid,0.509,13,0.437,0,False
34910,11,Explorer,mid,0.563,17,0.401,0,False
34911,11,Explorer,mid,0.535,13,0.369,0,False
34912,11,Explorer,premium,0.507,15,0.459,0,False
34913,11,Explorer,luxury,0.556,15,0.42,0,False
34914,11,Explorer,premium,0.508,15,0.399,0,False
34915,11,Explorer,mid,0.512,14,0.443,0,False
34916,11,Explorer,premium,0.547,15,0.373,0,False
34917,11,Explorer,mid,0.541,13,0.368,0,False
34918,11,Explorer,premium,0.544,12,0.422,0,False
34919,11,Explorer,premium,0.508,15,0.46,0,False
34920,11,Explorer,luxury,0.565,13,0.421,0,False
34921,11,Explorer,mid,0.522,13,0.392,0,False
34922,11,Explorer,premium,0.564,15,0.374,0,False
34923,11,Explorer,mid,0.514,13,0.445,0,False
34924,11,Explorer,mid,0.542,17,0.406,0,False
34925,11,Explorer,premium,0.544,13,0.365,0,False
34926,11,Explorer,mid,0.519,14,0.403,0,False
34927,11,Explorer,mid,0.512,13,0.383,0,False
34928,11,Explorer,premium,0.515,15,0.456,0,False
34929,11,Explorer,premium,0.515,16,0.463,0,False
34930,11,Explorer,mid,0.527,13,0.383,0,False
34931,11,Explorer,premium,0.545,16,0.442,0,False
34932,11,Explorer,premium,0.559,14,0.394,0,False
34933,11,Explorer,premium,0.558,13,0.453,0,False
34934,11,Explorer,premium,0.535,13,0.396,0,False
34935,11,Explorer,premium,0.563,15,0.382,0,False
34936,11,Explorer,premium,0.523,13,0.405,0,False
34937,11,Explorer,mid,0.516,14,0.403,0,False
34938,11,Explorer,mid,0.537,12,0.448,0,False
34939,11,Explorer,mid,0.538,17,0.43,0,False
34940,11,Explorer,mid,0.512,15,0.366,0,False
34941,11,Explorer,mid,0.515,13,0.388,0,False
34942,11,Explorer,mid,0.549,12,0.399,0,False
34943,11,Explorer,premium,0.52,15,0.409,0,False
34944,11,Explorer,luxury,0.55,13,0.391,0,False
34945,11,Explorer,luxury,0.52,12,0.424,0,False
34946,11,Explorer,mid,0.508,17,0.433,0,False
34947,11,Explorer,premium,0.556,13,0.429,0,False
34948,11,Explorer,premium,0.538,17,0.419,0,False
34949,11,Explorer,mid,0.558,14,0.376,0,False
34950,11,Explorer,premium,0.536,14,0.444,0,False
34951,11,Explorer,luxury,0.557,16,0.446,0,False
34952,11,Explorer,mid,0.544,17,0.385,0,False
34953,11,Explorer,premium,0.537,12,0.397,0,False
34954,11,Explorer,mid,0.545,13,0.379,0,False
34955,11,Explorer,premium,0.528,17,0.379,0,False
34956,11,Explorer,premium,0.522,16,0.388,0,False
34957,11,Explorer,mid,0.513,17,0.424,0,False
34958,11,Explorer,premium,0.535,12,0.41,0,False
34959,11,Explorer,mid,0.523,15,0.397,0,False
34960,11,Explorer,premium,0.507,15,0.441,0,False
34961,11,Explorer,mid,0.541,13,0.406,0,False
34962,11,Explorer,mid,0.551,16,0.456,0,False
34963,11,Explorer,premium,0.509,15,0.408,0,False
34964,11,Explorer,mid,0.526,16,0.436,0,False
34965,11,Explorer,mid,0.548,14,0.369,0,False
34966,11,Explorer,premium,0.538,13,0.452,0,False
34967,11,Explorer,luxury,0.542,14,0.392,0,False
34968,11,Explorer,premium,0.516,14,0.451,0,False
34969,11,Explorer,premium,0.51,15,0.399,0,False
34970,11,Explorer,premium,0.547,15,0.456,0,False
34971,11,Explorer,luxury,0.53,16,0.406,0,False
34972,11,Explorer,premium,0.513,12,0.369,0,False
34973,11,Explorer,premium,0.509,15,0.415,0,False
34974,11,Explorer,luxury,0.531,14,0.418,0,False
34975,11,Explorer,luxury,0.541,12,0.436,0,False
34976,11,Explorer,mid,0.548,16,0.418,0,False
34977,11,Explorer,premium,0.518,12,0.433,0,False
34978,11,Explorer,premium,0.542,15,0.436,0,False
34979,11,Explorer,premium,0.523,13,0.429,0,False
34980,11,Explorer,luxury,0.553,17,0.387,0,False
34981,11,Explorer,premium,0.526,13,0.4,0,False
34982,11,Explorer,mid,0.521,13,0.369,0,False
34983,11,Explorer,premium,0.511,17,0.392,0,False
34984,11,Explorer,premium,0.546,16,0.384,0,False
34985,11,Explorer,premium,0.519,16,0.369,0,False
34986,11,Explorer,premium,0.515,16,0.421,0,False
34987,11,Explorer,mid,0.562,17,0.366,0,False
34988,11,Explorer,mid,0.534,16,0.409,0,False
34989,11,Explorer,mid,0.509,15,0.413,0,False
34990,11,Explorer,mid,0.556,12,0.393,0,False
34991,11,Explorer,mid,0.551,17,0.44,0,False
34992,11,Explorer,mid,0.562,17,0.426,0,False
34993,11,Explorer,premium,0.517,15,0.373,0,False
34994,11,Explorer,mid,0.561,16,0.364,0,False
34995,11,Explorer,mid,0.556,17,0.372,0,False
34996,11,Explorer,premium,0.52,12,0.419,0,False
34997,11,Explorer,premium,0.535,14,0.379,0,False
34998,11,Explorer,luxury,0.514,14,0.394,0,False
34999,11,Explorer,premium,0.508,12,0.384,0,False
35000,11,Explorer,luxury,0.51,16,0.425,0,False
35001,11,Explorer,premium,0.543,12,0.366,0,False
35002,11,Explorer,mid,0.527,14,0.37,0,False
35003,11,Explorer,mid,0.556,13,0.435,0,False
35004,11,Explorer,luxury,0.565,12,0.386,0,False
35005,11,Explorer,premium,0.535,17,0.428,0,False
35006,11,Explorer,premium,0.509,14,0.392,0,False
35007,11,Explorer,luxury,0.536,14,0.422,0,False
35008,11,Explorer,mid,0.563,12,0.41,0,False
35009,11,Explorer,mid,0.56,14,0.452,0,False
35010,11,Explorer,mid,0.56,16,0.398,0,False
35011,11,Explorer,premium,0.558,16,0.365,0,False
35012,11,Explorer,mid,0.538,12,0.384,0,False
35013,11,Explorer,luxury,0.531,12,0.421,0,False
35014,11,Explorer,mid,0.539,12,0.459,0,False
35015,11,Explorer,premium,0.542,17,0.458,0,False
35016,11,Explorer,premium,0.519,13,0.462,0,False
35017,11,Explorer,premium,0.522,17,0.405,0,False
35018,11,Explorer,mid,0.534,13,0.407,0,False
35019,11,Explorer,premium,0.544,16,0.377,0,False
35020,11,Explorer,luxury,0.548,17,0.414,0,False
35021,11,Explorer,premium,0.558,17,0.39,0,False
35022,11,Explorer,mid,0.524,16,0.375,0,False
35023,11,Explorer,luxury,0.564,12,0.44,0,False
35024,11,Explorer,luxury,0.557,14,0.432,0,False
35025,11,Explorer,luxury,0.528,16,0.458,0,False
35026,11,Explorer,premium,0.562,16,0.453,0,False
35027,11,Explorer,premium,0.562,16,0.381,0,False
35028,11,Explorer,premium,0.524,12,0.397,0,False
35029,11,Explorer,mid,0.545,16,0.398,0,False
35030,11,Explorer,mid,0.528,12,0.367,0,False
35031,11,Explorer,mid,0.541,12,0.401,0,False
35032,11,Explorer,premium,0.541,12,0.457,0,False
35033,11,Explorer,premium,0.537,13,0.445,0,False
35034,11,Explorer,luxury,0.519,12,0.462,0,False
35035,11,Explorer,mid,0.559,12,0.443,0,False
35036,11,Explorer,premium,0.523,16,0.424,0,False
35037,11,Explorer,mid,0.508,15,0.397,0,False
35038,11,Explorer,luxury,0.548,14,0.446,0,False
35039,11,Explorer,premium,0.508,17,0.463,0,False
35040,11,Explorer,luxury,0.516,12,0.417,0,False
35041,11,Explorer,luxury,0.54,14,0.403,0,False
35042,11,Explorer,luxury,0.509,14,0.448,0,False
35043,11,Explorer,mid,0.536,16,0.449,0,False
35044,11,Explorer,mid,0.507,12,0.374,0,False
35045,11,Explorer,premium,0.551,14,0.463,0,False
35046,11,Explorer,luxury,0.527,14,0.413,0,False
35047,11,Explorer,mid,0.52,15,0.409,0,False
35048,11,Explorer,luxury,0.542,12,0.402,0,False
35049,11,Explorer,mid,0.536,15,0.434,0,False
35050,11,Explorer,mid,0.51,12,0.368,0,False
35051,11,Explorer,luxury,0.562,14,0.463,0,False
35052,11,Explorer,mid,0.524,12,0.377,0,False
35053,11,Explorer,premium,0.538,11,0.399,0,False
35054,11,Explorer,premium,0.52,16,0.41,0,False
35055,11,Explorer,mid,0.562,12,0.4,0,False
35056,11,Explorer,mid,0.563,14,0.385,0,False
35057,11,Explorer,premium,0.52,13,0.43,0,False
35058,11,Explorer,mid,0.562,14,0.449,0,False
35059,11,Explorer,premium,0.52,16,0.398,0,False
35060,11,Explorer,premium,0.546,16,0.453,0,False
35061,11,Explorer,mid,0.507,13,0.377,0,False
35062,11,Explorer,luxury,0.565,13,0.411,0,False
35063,11,Explorer,mid,0.54,17,0.453,0,False
35064,11,Explorer,luxury,0.514,15,0.386,0,False
35065,11,Explorer,premium,0.554,16,0.453,0,False
35066,11,Explorer,mid,0.522,11,0.398,0,False
35067,11,Explorer,mid,0.554,14,0.449,0,False
35068,11,Explorer,luxury,0.519,16,0.383,0,False
35069,11,Explorer,premium,0.528,12,0.391,0,False
35070,11,Explorer,premium,0.539,16,0.455,0,False
35071,11,Explorer,mid,0.522,12,0.432,0,False
35072,11,Explorer,mid,0.508,15,0.397,0,False
35073,11,Explorer,mid,0.506,17,0.435,0,False
35074,11,Explorer,premium,0.539,12,0.416,0,False
35075,11,Explorer,premium,0.56,16,0.446,0,False
35076,11,Explorer,premium,0.559,13,0.39,0,False
35077,11,Explorer,mid,0.526,14,0.41,0,False
35078,11,Explorer,mid,0.508,15,0.436,0,False
35079,11,Explorer,luxury,0.521,14,0.431,0,False
35080,11,Explorer,mid,0.559,13,0.392,0,False
35081,11,Explorer,premium,0.541,15,0.44,0,False
35082,11,Explorer,premium,0.533,13,0.407,0,False
35083,11,DealSeeker,luxury,0.526,12,0.368,0,False
35084,11,DealSeeker,premium,0.552,16,0.385,0,False
35085,11,DealSeeker,luxury,0.525,13,0.383,0,False
35086,11,DealSeeker,premium,0.56,16,0.457,0,False
35087,11,DealSeeker,premium,0.518,12,0.398,0,False
35088,11,DealSeeker,premium,0.522,14,0.42,0,False
35089,11,DealSeeker,mid,0.562,14,0.384,0,False
35090,11,DealSeeker,premium,0.542,13,0.464,0,False
35091,11,DealSeeker,premium,0.51,16,0.406,0,False
35092,11,DealSeeker,luxury,0.55,12,0.424,0,False
35093,11,DealSeeker,premium,0.549,16,0.456,0,False
35094,11,DealSeeker,premium,0.557,14,0.43,0,False
35095,11,DealSeeker,mid,0.547,17,0.4,0,False
35096,11,DealSeeker,premium,0.512,13,0.376,0,False
35097,11,DealSeeker,mid,0.509,16,0.458,0,False
35098,11,DealSeeker,premium,0.521,13,0.414,0,False
35099,11,DealSeeker,mid,0.508,12,0.43,0,False
35100,11,DealSeeker,mid,0.533,16,0.366,0,False
35101,11,DealSeeker,luxury,0.54,15,0.446,0,False
35102,11,DealSeeker,premium,0.508,17,0.4,0,False
35103,11,DealSeeker,premium,0.522,16,0.463,0,False
35104,11,DealSeeker,premium,0.554,16,0.415,0,False
35105,11,DealSeeker,mid,0.541,14,0.406,0,False
35106,11,DealSeeker,luxury,0.552,13,0.382,0,False
35107,11,DealSeeker,mid,0.554,15,0.426,0,False
35108,11,DealSeeker,premium,0.547,13,0.459,0,False
35109,11,DealSeeker,mid,0.534,15,0.464,0,False
35110,11,DealSeeker,premium,0.535,13,0.433,0,False
35111,11,DealSeeker,mid,0.524,14,0.419,0,False
35112,11,DealSeeker,mid,0.56,15,0.395,0,False
35113,11,DealSeeker,mid,0.557,15,0.37,0,False
35114,11,DealSeeker,luxury,0.539,12,0.381,0,False
35115,11,DealSeeker,premium,0.555,15,0.408,0,False
35116,11,DealSeeker,mid,0.512,14,0.365,0,False
35117,11,DealSeeker,premium,0.534,16,0.417,0,False
35118,11,DealSeeker,mid,0.513,17,0.402,0,False
35119,11,DealSeeker,mid,0.528,15,0.46,0,False
35120,11,DealSeeker,luxury,0.542,17,0.41,0,False
35121,11,DealSeeker,mid,0.548,15,0.382,0,False
35122,11,DealSeeker,luxury,0.531,15,0.439,0,False
35123,11,DealSeeker,mid,0.561,15,0.373,0,False
35124,11,DealSeeker,mid,0.557,12,0.404,0,False
35125,11,DealSeeker,premium,0.51,12,0.45,0,False
35126,11,DealSeeker,premium,0.561,16,0.446,0,False
35127,11,DealSeeker,premium,0.557,15,0.404,0,False
35128,11,DealSeeker,premium,0.516,14,0.419,0,False
35129,11,DealSeeker,luxury,0.513,13,0.46,0,False
35130,11,DealSeeker,luxury,0.518,17,0.38,0,False
35131,11,DealSeeker,premium,0.523,13,0.421,0,False
35132,11,DealSeeker,premium,0.509,14,0.415,0,False
35133,11,DealSeeker,premium,0.526,16,0.434,0,False
35134,11,DealSeeker,mid,0.509,15,0.393,0,False
35135,11,DealSeeker,luxury,0.552,15,0.415,0,False
35136,11,DealSeeker,premium,0.524,16,0.42,0,False
35137,11,DealSeeker,premium,0.507,12,0.402,0,False
35138,11,DealSeeker,mid,0.529,15,0.452,0,False
35139,11,DealSeeker,premium,0.543,14,0.425,0,False
35140,11,DealSeeker,premium,0.515,13,0.427,0,False
35141,11,DealSeeker,premium,0.559,14,0.395,0,False
35142,11,DealSeeker,mid,0.541,14,0.378,0,False
35143,11,DealSeeker,mid,0.53,14,0.414,0,False
35144,11,DealSeeker,mid,0.506,14,0.384,0,False
35145,11,DealSeeker,premium,0.516,17,0.417,0,False
35146,11,DealSeeker,mid,0.552,17,0.426,0,False
35147,11,DealSeeker,mid,0.523,12,0.419,0,False
35148,11,DealSeeker,premium,0.532,15,0.438,0,False
35149,11,DealSeeker,luxury,0.528,14,0.437,0,False
35150,11,DealSeeker,mid,0.552,15,0.449,0,False
35151,11,DealSeeker,mid,0.541,16,0.396,0,False
35152,11,DealSeeker,premium,0.545,15,0.442,0,False
35153,11,DealSeeker,premium,0.551,16,0.423,0,False
35154,11,DealSeeker,mid,0.552,13,0.384,0,False
35155,11,DealSeeker,luxury,0.507,14,0.371,0,False
35156,11,DealSeeker,luxury,0.536,17,0.421,0,False
35157,11,DealSeeker,mid,0.555,17,0.408,0,False
35158,11,DealSeeker,luxury,0.524,14,0.415,0,False
35159,11,DealSeeker,luxury,0.556,14,0.374,0,False
35160,11,DealSeeker,mid,0.552,13,0.416,0,False
35161,11,DealSeeker,luxury,0.552,12,0.45,0,False
35162,11,DealSeeker,premium,0.538,13,0.399,0,False
35163,11,DealSeeker,mid,0.542,14,0.439,0,False
35164,11,DealSeeker,mid,0.558,14,0.445,0,False
35165,11,DealSeeker,luxury,0.54,15,0.395,0,False
35166,11,DealSeeker,mid,0.536,16,0.443,0,False
35167,11,DealSeeker,premium,0.508,16,0.383,0,False
35168,11,DealSeeker,premium,0.511,15,0.385,0,False
35169,11,DealSeeker,mid,0.527,11,0.387,0,False
35170,11,DealSeeker,premium,0.508,14,0.386,0,False
35171,11,DealSeeker,premium,0.553,12,0.42,0,False
35172,11,DealSeeker,mid,0.557,15,0.371,0,False
35173,11,DealSeeker,premium,0.55,15,0.453,0,False
35174,11,DealSeeker,premium,0.525,12,0.464,0,False
35175,11,DealSeeker,mid,0.511,15,0.411,0,False
35176,11,DealSeeker,luxury,0.536,16,0.365,0,False
35177,11,DealSeeker,mid,0.561,11,0.365,0,False
35178,11,DealSeeker,luxury,0.506,14,0.426,0,False
35179,11,DealSeeker,mid,0.536,13,0.406,0,False
35180,11,DealSeeker,mid,0.525,15,0.383,0,False
35181,11,DealSeeker,luxury,0.516,16,0.433,0,False
35182,11,DealSeeker,premium,0.524,13,0.389,0,False
35183,11,DealSeeker,mid,0.519,14,0.408,0,False
35184,11,DealSeeker,premium,0.523,15,0.392,0,False
35185,11,DealSeeker,luxury,0.514,15,0.378,0,False
35186,11,DealSeeker,luxury,0.522,17,0.416,0,False
35187,11,DealSeeker,premium,0.529,16,0.372,0,False
35188,11,DealSeeker,mid,0.516,13,0.371,0,False
35189,11,DealSeeker,mid,0.534,11,0.412,0,False
35190,11,DealSeeker,mid,0.565,16,0.374,0,False
35191,11,DealSeeker,premium,0.558,16,0.462,0,False
35192,11,DealSeeker,premium,0.536,16,0.409,0,False
35193,11,DealSeeker,mid,0.506,16,0.386,0,False
35194,11,DealSeeker,mid,0.53,12,0.429,0,False
35195,11,DealSeeker,premium,0.524,17,0.414,0,False
35196,11,DealSeeker,luxury,0.538,13,0.44,0,False
35197,11,DealSeeker,mid,0.547,14,0.367,0,False
35198,11,DealSeeker,luxury,0.554,16,0.46,0,False
35199,11,DealSeeker,luxury,0.547,12,0.371,0,False
35200,11,DealSeeker,luxury,0.554,15,0.419,0,False
35201,11,DealSeeker,luxury,0.531,14,0.385,0,False
35202,11,DealSeeker,premium,0.559,14,0.424,0,False
35203,11,DealSeeker,mid,0.553,17,0.431,0,False
35204,11,DealSeeker,luxury,0.525,16,0.385,0,False
35205,11,DealSeeker,mid,0.515,13,0.451,0,False
35206,11,DealSeeker,premium,0.54,16,0.368,0,False
35207,11,DealSeeker,luxury,0.557,17,0.425,0,False
35208,11,DealSeeker,mid,0.561,14,0.395,0,False
35209,11,DealSeeker,premium,0.52,11,0.38,0,False
35210,11,DealSeeker,luxury,0.554,14,0.371,0,False
35211,11,DealSeeker,premium,0.551,15,0.458,0,False
35212,11,DealSeeker,mid,0.556,16,0.368,0,False
35213,11,DealSeeker,luxury,0.544,17,0.455,0,False
35214,11,DealSeeker,mid,0.509,14,0.44,0,False
35215,11,DealSeeker,luxury,0.563,14,0.395,0,False
35216,11,DealSeeker,mid,0.511,11,0.391,0,False
35217,11,DealSeeker,premium,0.518,17,0.462,0,False
35218,11,DealSeeker,mid,0.515,16,0.46,0,False
35219,11,DealSeeker,mid,0.519,15,0.415,0,False
35220,11,DealSeeker,luxury,0.512,12,0.427,0,False
35221,11,DealSeeker,premium,0.548,17,0.417,0,False
35222,11,DealSeeker,premium,0.532,13,0.378,0,False
35223,11,DealSeeker,mid,0.561,16,0.44,0,False
35224,11,DealSeeker,mid,0.564,15,0.405,0,False
35225,11,DealSeeker,luxury,0.561,13,0.381,0,False
35226,11,DealSeeker,mid,0.516,14,0.456,0,False
35227,11,DealSeeker,luxury,0.51,12,0.443,0,False
35228,11,DealSeeker,luxury,0.521,14,0.401,0,False
35229,11,DealSeeker,mid,0.537,16,0.377,0,False
35230,11,DealSeeker,mid,0.516,12,0.435,0,False
35231,11,DealSeeker,premium,0.532,12,0.402,0,False
35232,11,DealSeeker,mid,0.557,16,0.414,0,False
35233,11,DealSeeker,mid,0.565,15,0.395,0,False
35234,11,DealSeeker,mid,0.558,13,0.415,0,False
35235,11,DealSeeker,luxury,0.553,14,0.391,0,False
35236,11,DealSeeker,mid,0.524,16,0.38,0,False
35237,11,DealSeeker,premium,0.51,15,0.392,0,False
35238,11,DealSeeker,luxury,0.522,13,0.379,0,False
35239,11,DealSeeker,premium,0.528,14,0.4,0,False
35240,11,DealSeeker,mid,0.519,13,0.427,0,False
35241,11,DealSeeker,mid,0.531,14,0.43,0,False
35242,11,DealSeeker,mid,0.555,16,0.443,0,False
35243,11,DealSeeker,mid,0.545,14,0.415,0,False
35244,11,DealSeeker,mid,0.519,12,0.371,0,False
35245,11,DealSeeker,premium,0.564,15,0.435,0,False
35246,11,DealSeeker,luxury,0.526,16,0.422,0,False
35247,11,DealSeeker,premium,0.555,17,0.461,0,False
35248,11,DealSeeker,mid,0.514,13,0.439,0,False
35249,11,DealSeeker,mid,0.552,15,0.388,0,False
35250,11,DealSeeker,mid,0.531,13,0.389,0,False
35251,11,DealSeeker,luxury,0.521,15,0.38,0,False
35252,11,DealSeeker,premium,0.543,15,0.378,0,False
35253,11,DealSeeker,mid,0.529,13,0.383,0,False
35254,11,DealSeeker,luxury,0.512,15,0.388,0,False
35255,11,DealSeeker,premium,0.524,13,0.37,0,False
35256,11,DealSeeker,premium,0.507,13,0.411,0,False
35257,11,DealSeeker,luxury,0.535,12,0.447,0,False
35258,11,DealSeeker,premium,0.521,13,0.425,0,False
35259,11,DealSeeker,mid,0.511,13,0.393,0,False
35260,11,DealSeeker,luxury,0.54,17,0.459,0,False
35261,11,DealSeeker,premium,0.521,16,0.382,0,False
35262,11,DealSeeker,premium,0.557,13,0.415,0,False
35263,11,DealSeeker,luxury,0.558,17,0.414,0,False
35264,11,DealSeeker,premium,0.53,13,0.439,0,False
35265,11,DealSeeker,mid,0.533,16,0.412,0,False
35266,11,DealSeeker,mid,0.535,12,0.396,0,False
35267,11,DealSeeker,mid,0.561,13,0.416,0,False
35268,11,DealSeeker,luxury,0.544,13,0.399,0,False
35269,11,DealSeeker,mid,0.507,14,0.396,0,False
35270,11,DealSeeker,luxury,0.51,16,0.447,0,False
35271,11,DealSeeker,mid,0.518,16,0.404,0,False
35272,11,DealSeeker,premium,0.528,14,0.413,0,False
35273,11,DealSeeker,premium,0.51,12,0.387,0,False
35274,11,DealSeeker,luxury,0.55,16,0.441,0,False
35275,11,DealSeeker,premium,0.517,14,0.412,0,False
35276,11,DealSeeker,premium,0.508,14,0.423,0,False
35277,11,DealSeeker,mid,0.508,14,0.429,0,False
35278,11,DealSeeker,luxury,0.552,17,0.412,0,False
35279,11,DealSeeker,premium,0.56,17,0.456,0,False
35280,11,DealSeeker,premium,0.535,15,0.429,0,False
35281,11,DealSeeker,luxury,0.527,12,0.429,0,False
35282,11,DealSeeker,premium,0.517,13,0.381,0,False
35283,11,DealSeeker,premium,0.54,13,0.388,0,False
35284,11,Explorer,mid,0.555,14,0.419,0,False
35285,11,Explorer,mid,0.529,12,0.404,0,False
35286,11,Explorer,luxury,0.566,16,0.459,0,False
35287,11,Explorer,premium,0.535,11,0.449,0,False
35288,11,Explorer,premium,0.561,17,0.384,0,False
35289,11,Explorer,premium,0.521,12,0.399,0,False
35290,11,Explorer,luxury,0.56,14,0.376,0,False
35291,11,Explorer,mid,0.535,12,0.446,0,False
35292,11,Explorer,premium,0.521,14,0.42,0,False
35293,11,Explorer,luxury,0.522,14,0.447,0,False
35294,11,Explorer,premium,0.562,13,0.434,0,False
35295,11,Explorer,premium,0.513,13,0.431,0,False
35296,11,Explorer,luxury,0.541,17,0.424,0,False
35297,11,Explorer,mid,0.557,15,0.434,0,False
35298,11,Explorer,luxury,0.532,16,0.38,0,False
35299,11,Explorer,premium,0.553,12,0.464,0,False
35300,11,Explorer,premium,0.546,16,0.46,0,False
35301,11,Explorer,premium,0.507,12,0.396,0,False
35302,11,Explorer,premium,0.554,14,0.39,0,False
35303,11,Explorer,premium,0.558,14,0.373,0,False
35304,11,Explorer,mid,0.533,13,0.369,0,False
