booking_id,attempt_id,user_id,hotel_id,booking_value,platform_commission_pct,revenue,week_number,is_domestic
BKG0003326,ATT0004347,USR000839,HTL0084,2689.61,0.1071,288.07,22,True
BKG0003327,ATT0000795,USR003367,HTL0053,3106.51,0.1015,315.41,25,True
BKG0003328,ATT0000985,USR002605,HTL0012,3988.48,0.1164,464.27,7,True
BKG0003329,ATT0005137,USR000888,HTL0095,22229.7,0.0976,2169.92,19,False
BKG0003330,ATT0002512,USR000143,HTL0092,23173.66,0.09,2086.12,16,False
BKG0003331,ATT0001537,USR002565,HTL0037,9573.67,0.1535,1469.28,4,True
BKG0003332,ATT0002933,USR000930,HTL0001,9065.34,0.1482,1343.92,8,True
BKG0003333,ATT0001741,USR001964,HTL0079,8202.28,0.1209,991.94,2,True
BKG0003334,ATT0004329,USR002970,HTL0090,7942.57,0.1101,874.63,4,True
BKG0003335,ATT0005905,USR001277,HTL0039,10571.79,0.1097,1159.56,20,True
BKG0003336,ATT0000173,USR003118,HTL0086,11257.98,0.1306,1470.61,14,True
BKG0003337,ATT0001148,USR003394,HTL0112,8312.45,0.121,1006.14,19,False
BKG0003338,ATT0005511,USR002619,HTL0098,31941.96,0.1301,4157.08,3,False
BKG0003339,ATT0003011,USR003783,HTL0058,15357.93,0.1532,2352.92,1,True
BKG0003340,ATT0001636,USR003098,HTL0005,7104.99,0.1148,815.6,15,True
BKG0003341,ATT0002742,USR000256,HTL0030,9666.43,0.1046,1011.44,21,True
BKG0003342,ATT0001284,USR000967,HTL0066,3375.29,0.1274,429.87,23,True
BKG0003343,ATT0000176,USR002171,HTL0062,15561.35,0.1106,1720.87,13,True
BKG0003344,ATT0001015,USR002798,HTL0038,10281.68,0.1295,1331.88,11,True
BKG0003345,ATT0005445,USR000195,HTL0009,3190.66,0.123,392.4,2,True
BKG0003346,ATT0005356,USR000828,HTL0086,10757.33,0.1366,1469.38,13,True
BKG0003347,ATT0005847,USR000640,HTL0043,3318.6,0.1239,411.3,3,True
BKG0003348,ATT0000988,USR003164,HTL0041,6778.55,0.1535,1040.48,5,True
BKG0003349,ATT0000564,USR001320,HTL0103,33783.92,0.1275,4306.96,16,False
BKG0003350,ATT0000403,USR003169,HTL0028,7003.72,0.1525,1067.76,13,True
BKG0003351,ATT0004115,USR002015,HTL0032,5810.24,0.1059,615.55,20,True
BKG0003352,ATT0004552,USR002620,HTL0044,6323.65,0.1595,1008.6,12,True
BKG0003353,ATT0004380,USR001406,HTL0021,9363.63,0.1468,1374.13,3,True
BKG0003354,ATT0004441,USR000569,HTL0065,12568.34,0.1042,1309.93,19,True
BKG0003355,ATT0000070,USR003942,HTL0097,17146.79,0.1147,1966.47,7,False
BKG0003356,ATT0005541,USR003772,HTL0098,13471.34,0.1167,1571.86,22,False
BKG0003357,ATT0001507,USR001220,HTL0083,2650.88,0.1464,388.16,11,True
BKG0003358,ATT0001342,USR000217,HTL0038,3766.9,0.0949,357.47,20,True
BKG0003359,ATT0001199,USR003846,HTL0102,14334.6,0.1375,1970.82,5,False
BKG0003360,ATT0001839,USR002764,HTL0016,3136.59,0.1594,499.83,5,True
BKG0003361,ATT0001700,USR002918,HTL0050,8232.8,0.1263,1039.9,4,True
BKG0003362,ATT0000005,USR001384,HTL0103,14232.52,0.1021,1452.8,21,False
BKG0003363,ATT0004666,USR003308,HTL0015,2117.03,0.1552,328.49,10,True
BKG0003364,ATT0002401,USR000828,HTL0114,38478.64,0.1159,4458.55,7,False
BKG0003365,ATT0004769,USR000562,HTL0038,5489.53,0.1567,860.08,2,True
BKG0003366,ATT0003525,USR001211,HTL0086,5879.39,0.149,875.88,9,True
BKG0003367,ATT0004648,USR001607,HTL0110,23751.1,0.1295,3076.77,3,False
BKG0003368,ATT0005734,USR001352,HTL0082,4673.36,0.1142,533.59,5,True
BKG0003369,ATT0003796,USR002448,HTL0007,4462.69,0.111,495.17,9,True
BKG0003370,ATT0004665,USR002240,HTL0034,3960.01,0.1288,510.02,6,True
BKG0003371,ATT0001631,USR000683,HTL0109,35257.59,0.1453,5121.79,5,False
BKG0003372,ATT0001293,USR002338,HTL0083,3625.26,0.1344,487.15,14,True
BKG0003373,ATT0001052,USR000745,HTL0109,14903.74,0.1195,1781.68,17,False
BKG0003374,ATT0002589,USR001170,HTL0086,4941.0,0.1435,709.17,8,True
BKG0003375,ATT0003586,USR001112,HTL0021,5910.08,0.1386,819.41,13,True
BKG0003376,ATT0003983,USR002074,HTL0097,22235.38,0.1287,2861.69,22,False
BKG0003377,ATT0003601,USR002040,HTL0099,15441.02,0.1464,2260.86,8,False
BKG0003378,ATT0003342,USR000471,HTL0065,3096.97,0.1557,482.29,11,True
BKG0003379,ATT0001737,USR003306,HTL0083,4218.33,0.1221,515.09,7,True
BKG0003380,ATT0005004,USR000282,HTL0029,4024.1,0.1457,586.24,6,True
BKG0003381,ATT0000897,USR003491,HTL0018,2971.84,0.1139,338.53,24,True
BKG0003382,ATT0000075,USR003923,HTL0041,6370.69,0.127,808.9,21,True
BKG0003383,ATT0001315,USR001766,HTL0092,20142.98,0.1355,2729.83,12,False
BKG0003384,ATT0003025,USR000627,HTL0046,7262.74,0.124,900.45,13,True
BKG0003385,ATT0004226,USR000755,HTL0111,55168.32,0.1292,7130.06,8,False
BKG0003386,ATT0002769,USR003938,HTL0044,5414.55,0.0988,534.7,22,True
BKG0003387,ATT0001289,USR000717,HTL0102,18212.57,0.121,2203.7,3,False
BKG0003388,ATT0001681,USR002246,HTL0043,4249.88,0.1335,567.45,3,True
BKG0003389,ATT0001765,USR000081,HTL0052,6868.58,0.1546,1062.08,14,True
BKG0003390,ATT0003837,USR002369,HTL0021,6211.28,0.0977,606.69,19,True
BKG0003391,ATT0002889,USR003581,HTL0106,16473.11,0.1015,1672.26,24,False
BKG0003392,ATT0001475,USR002838,HTL0119,22118.53,0.1241,2745.34,25,False
BKG0003393,ATT0004113,USR001660,HTL0105,34716.14,0.127,4407.66,14,False
BKG0003394,ATT0000612,USR001057,HTL0083,2634.81,0.1581,416.62,11,True
BKG0003395,ATT0003895,USR002133,HTL0037,5810.81,0.1234,717.32,13,True
BKG0003396,ATT0003611,USR002281,HTL0037,6016.59,0.1321,794.83,12,True
BKG0003397,ATT0000029,USR000496,HTL0047,7890.21,0.1148,905.64,4,True
BKG0003398,ATT0001060,USR000608,HTL0106,17586.5,0.1596,2806.96,10,False
BKG0003399,ATT0000053,USR003969,HTL0117,17650.86,0.1256,2217.05,22,False
BKG0003400,ATT0004496,USR001751,HTL0114,13618.01,0.1227,1670.96,16,False
BKG0003401,ATT0005656,USR002079,HTL0050,7267.03,0.0963,699.77,25,True
BKG0003402,ATT0004385,USR000454,HTL0021,2687.24,0.1585,425.84,9,True
BKG0003403,ATT0000816,USR000390,HTL0078,3303.44,0.1565,516.85,13,True
BKG0003404,ATT0003732,USR003129,HTL0021,4335.93,0.1074,465.8,26,True
BKG0003405,ATT0001401,USR003236,HTL0046,2700.32,0.1441,389.07,8,True
BKG0003406,ATT0002795,USR000083,HTL0027,3457.9,0.1297,448.48,22,True
BKG0003407,ATT0002869,USR000648,HTL0054,6373.41,0.1305,831.65,10,True
BKG0003408,ATT0000833,USR000247,HTL0109,13788.36,0.1157,1594.66,14,False
BKG0003409,ATT0004270,USR000883,HTL0104,30428.42,0.1534,4667.38,3,False
BKG0003410,ATT0002575,USR002953,HTL0031,8073.71,0.1338,1080.46,15,True
BKG0003411,ATT0005846,USR002667,HTL0012,3972.17,0.1593,632.96,7,True
BKG0003412,ATT0004749,USR001235,HTL0021,2722.1,0.1375,374.41,9,True
BKG0003413,ATT0004977,USR001436,HTL0027,3330.7,0.1115,371.29,15,True
BKG0003414,ATT0000366,USR002738,HTL0020,4108.33,0.1346,552.93,12,True
BKG0003415,ATT0004862,USR003977,HTL0098,14280.31,0.1187,1695.39,25,False
BKG0003416,ATT0001215,USR002576,HTL0103,26561.5,0.1113,2956.33,15,False
BKG0003417,ATT0002121,USR000612,HTL0094,26128.02,0.1065,2783.63,25,False
BKG0003418,ATT0003861,USR000353,HTL0075,6766.27,0.1178,796.92,10,True
BKG0003419,ATT0000235,USR002984,HTL0071,6204.35,0.1422,881.98,7,True
BKG0003420,ATT0004592,USR000577,HTL0041,5131.42,0.1579,810.08,7,True
BKG0003421,ATT0002550,USR003637,HTL0098,11909.6,0.1412,1681.98,10,False
BKG0003422,ATT0004421,USR000803,HTL0002,3416.8,0.1447,494.56,15,True
BKG0003423,ATT0005167,USR002027,HTL0102,27230.59,0.1059,2882.7,18,False
BKG0003424,ATT0000969,USR001267,HTL0045,4567.82,0.1125,514.0,18,True
BKG0003425,ATT0004167,USR003631,HTL0016,5597.83,0.1372,767.98,12,True
BKG0003426,ATT0005738,USR002907,HTL0106,11851.15,0.148,1753.74,3,False
BKG0003427,ATT0002031,USR000996,HTL0071,4092.15,0.1243,508.56,20,True
BKG0003428,ATT0000887,USR000155,HTL0119,42069.13,0.1431,6021.96,3,False
BKG0003429,ATT0005848,USR002435,HTL0046,6470.7,0.159,1028.78,13,True
BKG0003430,ATT0002665,USR001626,HTL0110,10924.45,0.1514,1654.12,9,False
BKG0003431,ATT0002758,USR003928,HTL0109,52133.59,0.1162,6059.61,9,False
BKG0003432,ATT0003143,USR001536,HTL0081,8924.39,0.1103,984.35,21,True
BKG0003433,ATT0000188,USR002470,HTL0003,4308.47,0.1261,543.42,25,True
BKG0003434,ATT0005220,USR001124,HTL0052,7283.85,0.1278,930.57,18,True
BKG0003435,ATT0005119,USR003895,HTL0051,7323.04,0.129,944.75,2,True
BKG0003436,ATT0005942,USR000890,HTL0111,29741.27,0.1463,4350.71,13,False
BKG0003437,ATT0003057,USR000015,HTL0027,4997.44,0.1305,652.3,11,True
BKG0003438,ATT0004532,USR002051,HTL0095,20207.41,0.0949,1918.62,24,False
BKG0003439,ATT0001486,USR002449,HTL0107,11415.02,0.1542,1760.54,5,False
BKG0003440,ATT0005937,USR000960,HTL0039,2911.77,0.1566,455.98,14,True
BKG0003441,ATT0000287,USR003331,HTL0078,4127.2,0.1352,558.15,11,True
BKG0003442,ATT0001724,USR003157,HTL0041,5156.29,0.0907,467.84,25,True
BKG0003443,ATT0001508,USR002862,HTL0063,6911.68,0.1508,1042.29,4,True
BKG0003444,ATT0001084,USR002181,HTL0028,4749.32,0.1338,635.69,11,True
BKG0003445,ATT0005448,USR002310,HTL0055,6339.0,0.1138,721.07,13,True
BKG0003446,ATT0000944,USR000009,HTL0022,5874.18,0.1195,701.79,6,True
BKG0003447,ATT0000274,USR003634,HTL0093,8947.03,0.0961,859.67,18,False
BKG0003448,ATT0000456,USR001212,HTL0101,17679.78,0.1175,2076.51,17,False
BKG0003449,ATT0003871,USR002583,HTL0020,4750.38,0.125,593.66,2,True
BKG0003450,ATT0005522,USR000664,HTL0090,4802.71,0.1164,558.96,10,True
BKG0003451,ATT0005542,USR002058,HTL0099,12974.99,0.1267,1644.01,25,False
BKG0003452,ATT0001607,USR001622,HTL0093,18654.79,0.1283,2392.69,25,False
BKG0003453,ATT0005640,USR002178,HTL0092,24078.53,0.1169,2815.47,11,False
BKG0003454,ATT0005742,USR002759,HTL0065,5977.99,0.1215,726.4,10,True
BKG0003455,ATT0003903,USR002595,HTL0063,5282.33,0.1396,737.45,1,True
BKG0003456,ATT0005972,USR003142,HTL0066,13497.61,0.1175,1586.31,8,True
BKG0003457,ATT0001620,USR001121,HTL0117,8687.46,0.0963,836.98,16,False
BKG0003458,ATT0003845,USR003947,HTL0027,6878.01,0.1268,872.33,5,True
BKG0003459,ATT0003355,USR003086,HTL0118,16380.99,0.128,2096.22,17,False
BKG0003460,ATT0001874,USR002257,HTL0008,2941.25,0.1581,465.08,11,True
BKG0003461,ATT0004970,USR000552,HTL0028,4662.14,0.1521,709.06,11,True
BKG0003462,ATT0000025,USR002875,HTL0002,4201.44,0.1178,495.05,18,True
BKG0003463,ATT0004761,USR002597,HTL0011,9197.57,0.146,1343.15,8,True
BKG0003464,ATT0005946,USR001703,HTL0047,5765.89,0.1335,769.62,8,True
BKG0003465,ATT0000851,USR001221,HTL0031,6798.36,0.1112,756.02,22,True
BKG0003466,ATT0001018,USR003892,HTL0014,2211.94,0.1154,255.21,22,True
BKG0003467,ATT0005384,USR000643,HTL0007,5690.62,0.1193,678.61,17,True
BKG0003468,ATT0004688,USR000412,HTL0011,3621.51,0.0939,339.97,20,True
BKG0003469,ATT0005461,USR000114,HTL0099,11050.97,0.1212,1339.87,13,False
BKG0003470,ATT0002266,USR000711,HTL0014,6744.83,0.1581,1066.68,13,True
BKG0003471,ATT0001454,USR000531,HTL0052,3388.09,0.1268,429.46,8,True
BKG0003472,ATT0004462,USR003176,HTL0059,7440.56,0.1234,918.34,6,True
BKG0003473,ATT0003556,USR002518,HTL0108,11011.26,0.1311,1443.53,4,False
BKG0003474,ATT0001235,USR001640,HTL0005,5093.29,0.1245,634.35,5,True
BKG0003475,ATT0005150,USR003337,HTL0092,9274.84,0.0936,868.56,24,False
BKG0003476,ATT0000337,USR003197,HTL0014,6650.8,0.1204,800.74,2,True
BKG0003477,ATT0003153,USR002745,HTL0092,24726.01,0.142,3511.29,5,False
BKG0003478,ATT0005156,USR002078,HTL0087,3649.42,0.1212,442.16,4,True
BKG0003479,ATT0002725,USR003891,HTL0020,3108.85,0.1424,442.65,6,True
BKG0003480,ATT0003786,USR000226,HTL0104,14083.35,0.115,1619.64,8,False
BKG0003481,ATT0005908,USR002516,HTL0103,18982.58,0.0917,1740.23,17,False
BKG0003482,ATT0005286,USR000171,HTL0065,7796.42,0.1531,1193.46,8,True
BKG0003483,ATT0003470,USR001031,HTL0078,2689.56,0.148,398.06,13,True
BKG0003484,ATT0003171,USR001023,HTL0057,2175.03,0.1166,253.7,16,True
BKG0003485,ATT0002557,USR001184,HTL0008,3039.92,0.1115,339.09,12,True
BKG0003486,ATT0004258,USR000346,HTL0088,10450.55,0.122,1274.63,11,True
BKG0003487,ATT0001588,USR001562,HTL0002,2455.11,0.1506,369.78,2,True
BKG0003488,ATT0005298,USR000107,HTL0118,29442.38,0.1172,3451.63,13,False
BKG0003489,ATT0000726,USR003932,HTL0005,5851.44,0.1506,881.48,12,True
BKG0003490,ATT0001448,USR001426,HTL0035,12598.44,0.1134,1428.28,19,True
BKG0003491,ATT0005941,USR001836,HTL0054,7241.62,0.1196,866.2,19,True
BKG0003492,ATT0004169,USR000379,HTL0029,3371.6,0.1422,479.53,6,True
BKG0003493,ATT0005750,USR001842,HTL0067,3616.58,0.1067,385.82,24,True
BKG0003494,ATT0000992,USR003331,HTL0110,11783.08,0.1017,1198.09,23,False
BKG0003495,ATT0005547,USR001199,HTL0079,6617.34,0.1169,773.63,23,True
BKG0003496,ATT0001835,USR001997,HTL0048,7214.49,0.1503,1084.67,7,True
BKG0003497,ATT0001753,USR003942,HTL0073,4793.71,0.1122,538.03,10,True
BKG0003498,ATT0002129,USR003238,HTL0119,42211.69,0.129,5445.12,3,False
BKG0003499,ATT0005403,USR003248,HTL0015,4124.76,0.104,429.1,18,True
BKG0003500,ATT0002298,USR003146,HTL0013,3792.75,0.138,523.3,10,True
BKG0003501,ATT0005834,USR002626,HTL0048,2090.1,0.0946,197.63,20,True
BKG0003502,ATT0001961,USR002639,HTL0076,9278.36,0.1273,1181.48,16,True
BKG0003503,ATT0005726,USR003207,HTL0056,6673.81,0.1374,917.15,2,True
BKG0003504,ATT0004346,USR001599,HTL0096,8577.54,0.1562,1339.71,14,False
BKG0003505,ATT0002410,USR000017,HTL0105,10689.9,0.1227,1311.41,16,False
BKG0003506,ATT0000245,USR000640,HTL0033,3882.18,0.0977,379.16,24,True
BKG0003507,ATT0002574,USR003148,HTL0106,8136.37,0.1166,948.84,5,False
BKG0003508,ATT0001451,USR003334,HTL0054,5589.41,0.1245,695.6,23,True
BKG0003509,ATT0004956,USR001425,HTL0014,3801.64,0.1114,423.67,23,True
BKG0003510,ATT0004379,USR002301,HTL0054,3986.5,0.0908,361.93,17,True
BKG0003511,ATT0005816,USR003370,HTL0066,21817.12,0.1274,2778.83,23,True
BKG0003512,ATT0001343,USR003315,HTL0052,4791.96,0.1337,640.45,13,True
BKG0003513,ATT0002917,USR003155,HTL0116,36768.79,0.125,4597.82,7,False
BKG0003514,ATT0004514,USR003804,HTL0094,42494.42,0.1358,5772.01,7,False
BKG0003515,ATT0002860,USR001594,HTL0037,4537.3,0.1511,685.79,11,True
BKG0003516,ATT0003348,USR000372,HTL0045,5905.47,0.1155,682.17,9,True
BKG0003517,ATT0000147,USR003701,HTL0046,5392.25,0.1279,689.92,5,True
BKG0003518,ATT0005653,USR001052,HTL0016,8400.12,0.1259,1057.94,10,True
BKG0003519,ATT0003892,USR003292,HTL0021,6193.7,0.1236,765.45,18,True
BKG0003520,ATT0004874,USR000393,HTL0103,11305.4,0.1211,1369.52,24,False
BKG0003521,ATT0005070,USR002130,HTL0095,14866.42,0.106,1575.9,17,False
BKG0003522,ATT0000381,USR003688,HTL0018,6184.66,0.1432,885.79,10,True
BKG0003523,ATT0000155,USR003350,HTL0101,10776.08,0.1058,1139.87,26,False
BKG0003524,ATT0002177,USR003860,HTL0058,3549.81,0.1386,491.88,13,True
BKG0003525,ATT0002175,USR000504,HTL0035,4864.48,0.1596,776.18,3,True
BKG0003526,ATT0002481,USR002410,HTL0084,3548.01,0.1368,485.29,1,True
BKG0003527,ATT0000918,USR001336,HTL0103,13966.7,0.1594,2226.69,9,False
BKG0003528,ATT0000976,USR001022,HTL0033,4061.28,0.1199,486.9,16,True
BKG0003529,ATT0002563,USR000999,HTL0070,7245.02,0.116,840.68,13,True
BKG0003530,ATT0004885,USR000204,HTL0095,38218.87,0.1218,4656.54,18,False
BKG0003531,ATT0003196,USR000924,HTL0051,6433.57,0.0965,620.53,26,True
BKG0003532,ATT0003346,USR001624,HTL0063,2760.68,0.1113,307.24,21,True
BKG0003533,ATT0000619,USR002452,HTL0096,18289.46,0.1145,2094.69,22,False
BKG0003534,ATT0001747,USR002628,HTL0004,4676.6,0.1257,587.8,18,True
BKG0003535,ATT0003438,USR001637,HTL0012,8838.52,0.0984,869.86,22,True
BKG0003536,ATT0004371,USR000825,HTL0056,4830.53,0.1538,742.92,3,True
BKG0003537,ATT0002538,USR002824,HTL0105,20514.79,0.1274,2613.17,17,False
BKG0003538,ATT0004853,USR002340,HTL0116,9409.71,0.0936,880.56,25,False
BKG0003539,ATT0005611,USR000017,HTL0021,5160.3,0.1254,647.16,18,True
BKG0003540,ATT0003132,USR003414,HTL0003,6828.3,0.123,839.6,10,True
BKG0003541,ATT0004682,USR000593,HTL0037,7471.33,0.1141,852.11,7,True
BKG0003542,ATT0005680,USR001319,HTL0065,5646.7,0.1579,891.78,3,True
BKG0003543,ATT0004745,USR001339,HTL0118,9107.83,0.1057,962.59,17,False
BKG0003544,ATT0000701,USR001602,HTL0053,6498.51,0.1149,746.8,25,True
BKG0003545,ATT0003508,USR002387,HTL0099,13065.6,0.1376,1798.4,11,False
BKG0003546,ATT0002002,USR001645,HTL0014,4809.64,0.1207,580.33,11,True
BKG0003547,ATT0004489,USR000142,HTL0023,4172.77,0.1168,487.31,23,True
BKG0003548,ATT0003120,USR003622,HTL0041,4233.49,0.0918,388.82,23,True
BKG0003549,ATT0001348,USR001470,HTL0003,8345.24,0.1202,1002.72,8,True
BKG0003550,ATT0005824,USR003448,HTL0090,2473.64,0.1572,388.94,3,True
BKG0003551,ATT0000966,USR000238,HTL0055,2843.03,0.1577,448.28,12,True
BKG0003552,ATT0003642,USR003124,HTL0074,4986.34,0.1341,668.83,8,True
BKG0003553,ATT0005534,USR003275,HTL0099,32631.59,0.1185,3865.33,2,False
BKG0003554,ATT0002704,USR002498,HTL0031,9746.74,0.1069,1041.58,21,True
BKG0003555,ATT0000396,USR000262,HTL0035,2257.65,0.1539,347.35,11,True
BKG0003556,ATT0002461,USR000265,HTL0007,8935.49,0.1135,1014.3,2,True
BKG0003557,ATT0005183,USR003730,HTL0010,10958.56,0.0951,1042.32,21,True
BKG0003558,ATT0002167,USR000794,HTL0057,4719.41,0.1548,730.48,11,True
BKG0003559,ATT0003344,USR001908,HTL0003,5370.33,0.1308,702.27,11,True
BKG0003560,ATT0003004,USR002401,HTL0010,3228.33,0.0933,301.33,20,True
BKG0003561,ATT0003840,USR003623,HTL0093,15209.5,0.117,1778.91,3,False
BKG0003562,ATT0002731,USR003591,HTL0100,9959.38,0.1253,1247.89,24,False
BKG0003563,ATT0000993,USR001546,HTL0027,5640.47,0.1345,758.67,15,True
BKG0003564,ATT0005970,USR000130,HTL0015,5812.18,0.1181,686.71,9,True
BKG0003565,ATT0003630,USR002342,HTL0018,4395.4,0.1547,679.98,2,True
BKG0003566,ATT0003953,USR002892,HTL0021,4476.95,0.1523,681.68,14,True
BKG0003567,ATT0005657,USR000120,HTL0056,5145.59,0.1112,571.94,7,True
BKG0003568,ATT0002982,USR001961,HTL0100,8112.13,0.1132,918.61,25,False
BKG0003569,ATT0004533,USR003112,HTL0094,26551.31,0.0998,2649.12,26,False
BKG0003570,ATT0000756,USR003543,HTL0037,2908.15,0.1367,397.42,2,True
BKG0003571,ATT0002799,USR003691,HTL0039,2147.11,0.124,266.16,13,True
BKG0003572,ATT0002623,USR001698,HTL0042,7020.37,0.1258,883.12,8,True
BKG0003573,ATT0004438,USR003229,HTL0091,7991.16,0.1141,911.58,19,False
BKG0003574,ATT0004928,USR003689,HTL0091,7764.13,0.1369,1063.24,15,False
BKG0003575,ATT0000222,USR001313,HTL0020,2906.88,0.1298,377.2,9,True
BKG0003576,ATT0002308,USR003864,HTL0117,31300.48,0.1154,3611.4,9,False
BKG0003577,ATT0003029,USR003036,HTL0085,4637.8,0.1288,597.24,23,True
BKG0003578,ATT0002064,USR002307,HTL0009,4351.44,0.1187,516.65,3,True
BKG0003579,ATT0003723,USR002906,HTL0086,6078.65,0.1417,861.08,9,True
BKG0003580,ATT0005858,USR003632,HTL0097,8752.54,0.1141,998.99,9,False
BKG0003581,ATT0004580,USR002907,HTL0016,6061.33,0.1444,875.35,10,True
BKG0003582,ATT0004277,USR002135,HTL0086,4451.8,0.1147,510.81,10,True
BKG0003583,ATT0001020,USR002552,HTL0045,4487.6,0.1215,545.13,7,True
BKG0003584,ATT0002716,USR001855,HTL0006,4504.82,0.1423,641.26,7,True
BKG0003585,ATT0005263,USR002974,HTL0107,10726.41,0.1241,1331.65,2,False
BKG0003586,ATT0003828,USR003671,HTL0066,6987.9,0.1366,954.84,2,True
BKG0003587,ATT0005226,USR002181,HTL0119,19189.04,0.095,1822.58,20,False
BKG0003588,ATT0000281,USR001109,HTL0003,5754.11,0.0981,564.46,25,True
BKG0003589,ATT0001735,USR000175,HTL0036,6292.87,0.1194,751.06,25,True
BKG0003590,ATT0005022,USR000707,HTL0104,10797.24,0.1118,1206.67,15,False
BKG0003591,ATT0000948,USR002377,HTL0027,5453.32,0.1156,630.35,12,True
BKG0003592,ATT0003333,USR000029,HTL0101,11788.36,0.1207,1423.42,8,False
BKG0003593,ATT0004261,USR003773,HTL0020,6118.17,0.111,679.18,7,True
BKG0003594,ATT0005520,USR000638,HTL0084,4125.02,0.1148,473.42,4,True
BKG0003595,ATT0002932,USR003023,HTL0071,7833.74,0.1013,793.21,17,True
BKG0003596,ATT0004633,USR002908,HTL0053,4521.21,0.0937,423.71,26,True
BKG0003597,ATT0000299,USR002563,HTL0004,8328.58,0.1246,1038.11,16,True
BKG0003598,ATT0004471,USR001397,HTL0107,21422.34,0.1133,2427.23,10,False
BKG0003599,ATT0003549,USR000879,HTL0114,9671.95,0.153,1480.28,10,False
BKG0003600,ATT0000441,USR000741,HTL0026,4148.11,0.1229,509.86,20,True
BKG0003601,ATT0001190,USR003030,HTL0109,27689.56,0.115,3185.35,2,False
BKG0003602,ATT0000614,USR001844,HTL0093,13244.48,0.091,1205.35,26,False
BKG0003603,ATT0000180,USR003340,HTL0103,15392.49,0.1125,1731.65,12,False
BKG0003604,ATT0004989,USR003142,HTL0078,7732.79,0.1395,1078.87,8,True
BKG0003605,ATT0000306,USR001859,HTL0010,7416.65,0.1168,866.37,17,True
BKG0003606,ATT0005400,USR003751,HTL0098,18106.32,0.1148,2079.08,21,False
BKG0003607,ATT0001291,USR003927,HTL0082,5621.17,0.1371,770.52,10,True
BKG0003608,ATT0003498,USR000639,HTL0118,58033.37,0.097,5628.5,23,False
BKG0003609,ATT0002169,USR000947,HTL0096,21747.21,0.152,3306.61,7,False
BKG0003610,ATT0002621,USR000414,HTL0009,3220.54,0.1264,407.0,2,True
BKG0003611,ATT0002562,USR001442,HTL0011,3643.99,0.1593,580.52,1,True
BKG0003612,ATT0005843,USR001484,HTL0084,12924.91,0.1292,1670.45,6,True
BKG0003613,ATT0002580,USR002482,HTL0044,6726.97,0.1232,828.43,9,True
BKG0003614,ATT0005823,USR000965,HTL0005,3664.82,0.1547,566.99,1,True
BKG0003615,ATT0001744,USR003105,HTL0055,7017.21,0.1384,970.98,12,True
BKG0003616,ATT0002505,USR002622,HTL0025,2357.63,0.1189,280.26,20,True
BKG0003617,ATT0005342,USR000569,HTL0054,4234.39,0.1304,552.25,10,True
BKG0003618,ATT0003692,USR002116,HTL0051,4623.83,0.1543,713.67,14,True
BKG0003619,ATT0005628,USR000285,HTL0022,4376.87,0.1559,682.29,4,True
BKG0003620,ATT0002667,USR002963,HTL0112,13430.48,0.1075,1443.38,21,False
BKG0003621,ATT0001316,USR000487,HTL0100,18991.67,0.122,2317.67,3,False
BKG0003622,ATT0002392,USR001462,HTL0097,13176.9,0.1159,1527.29,23,False
BKG0003623,ATT0003454,USR001633,HTL0104,17684.3,0.1282,2266.83,17,False
BKG0003624,ATT0000994,USR001930,HTL0087,6542.62,0.1411,923.31,6,True
BKG0003625,ATT0000002,USR001969,HTL0114,25011.34,0.1577,3944.57,10,False
BKG0003626,ATT0003293,USR003490,HTL0030,6338.35,0.1272,806.18,7,True
BKG0003627,ATT0001083,USR002970,HTL0074,6909.73,0.1266,874.79,22,True
BKG0003628,ATT0005859,USR000695,HTL0067,3423.86,0.1156,395.9,7,True
BKG0003629,ATT0004577,USR003555,HTL0010,3635.74,0.1279,465.16,11,True
BKG0003630,ATT0002465,USR000296,HTL0075,3903.6,0.1098,428.53,25,True
BKG0003631,ATT0004875,USR003211,HTL0041,4877.22,0.1427,695.76,7,True
BKG0003632,ATT0005314,USR002582,HTL0099,26681.44,0.1247,3327.36,4,False
BKG0003633,ATT0005313,USR002201,HTL0001,4952.92,0.127,628.87,21,True
BKG0003634,ATT0005519,USR003797,HTL0105,29906.16,0.1261,3772.36,26,False
BKG0003635,ATT0001951,USR001943,HTL0049,4342.87,0.122,529.71,16,True
BKG0003636,ATT0005705,USR002327,HTL0065,4252.25,0.1157,492.06,8,True
BKG0003637,ATT0003794,USR002497,HTL0018,7259.49,0.0931,676.09,25,True
BKG0003638,ATT0002290,USR000299,HTL0021,7367.31,0.1349,993.9,8,True
BKG0003639,ATT0002820,USR002291,HTL0103,21615.04,0.1206,2607.07,20,False
BKG0003640,ATT0001717,USR001804,HTL0005,13654.46,0.0949,1296.21,22,True
BKG0003641,ATT0005082,USR002435,HTL0034,7364.54,0.1421,1046.29,3,True
BKG0003642,ATT0005780,USR003917,HTL0095,74025.69,0.1111,8225.31,17,False
BKG0003643,ATT0002455,USR001114,HTL0009,3162.34,0.1463,462.65,2,True
BKG0003644,ATT0005297,USR003132,HTL0096,19559.81,0.1074,2101.02,25,False
