session_id,user_id,session_start,session_end,week_number,channel
SES0010844,USR001253,2024-05-24 19:25:00,,21,organic
SES0010845,USR000229,2024-05-31 14:19:00,,22,paid
SES0010846,USR003238,2024-02-05 15:12:00,2024-02-05 15:34:18,6,paid
SES0010847,USR001072,2024-06-04 14:07:00,2024-06-04 14:40:28,23,paid
SES0010848,USR000775,2024-04-30 12:05:00,2024-04-30 12:35:35,18,direct
SES0010849,USR002356,2024-01-05 11:05:00,2024-01-05 11:30:39,1,organic
SES0010850,USR000566,2024-03-17 23:49:00,2024-03-18 00:28:32,11,direct
SES0010851,USR003317,2024-02-13 20:53:00,2024-02-13 21:24:17,7,organic
SES0010852,USR002682,2024-05-31 18:15:00,2024-05-31 18:46:12,22,paid
SES0010853,USR002709,2024-06-07 09:24:00,2024-06-07 09:41:24,23,organic
SES0010854,USR001358,2024-04-04 12:16:00,,14,paid
SES0010855,USR002423,2024-03-10 13:39:00,,10,paid
SES0010856,USR002336,2024-02-19 10:43:00,2024-02-19 11:06:21,8,organic
SES0010857,USR000749,2024-04-21 13:20:00,2024-04-21 13:24:24,16,paid
SES0010858,USR003717,2024-05-26 14:17:00,,21,organic
SES0010859,USR000843,2024-05-18 11:10:00,2024-05-18 11:17:28,20,organic
SES0010860,USR002933,2024-01-28 13:34:00,2024-01-28 14:10:50,4,direct
SES0010861,USR001867,2024-06-11 11:16:00,2024-06-11 11:40:52,24,paid
SES0010862,USR001420,2024-05-19 22:02:00,2024-05-19 22:24:51,20,paid
SES0010863,USR000724,2024-02-28 15:13:00,,9,referral
SES0010864,USR002892,2024-06-12 19:41:00,2024-06-12 20:02:01,24,paid
SES0010865,USR003743,2024-05-25 16:18:00,2024-05-25 16:33:41,21,organic
SES0010866,USR003456,2024-01-30 13:03:00,2024-01-30 13:35:50,5,paid
SES0010867,USR001393,2024-04-13 11:52:00,2024-04-13 11:54:40,15,referral
SES0010868,USR001430,2024-02-05 16:46:00,2024-02-05 16:50:35,6,paid
SES0010869,USR003557,2024-04-20 10:25:00,2024-04-20 10:57:29,16,organic
SES0010870,USR001389,2024-03-17 14:25:00,2024-03-17 14:42:41,11,paid
SES0010871,USR002936,2024-06-22 09:29:00,2024-06-22 09:44:48,25,direct
SES0010872,USR003715,2024-04-15 18:51:00,2024-04-15 19:06:54,16,organic
SES0010873,USR000492,2024-04-02 19:27:00,2024-04-02 20:00:35,14,organic
SES0010874,USR000568,2024-04-19 17:04:00,2024-04-19 17:28:32,16,organic
SES0010875,USR002574,2024-06-22 08:56:00,2024-06-22 09:17:35,25,referral
SES0010876,USR003122,2024-03-07 16:23:00,2024-03-07 16:45:47,10,paid
SES0010877,USR001124,2024-05-26 23:35:00,,21,referral
SES0010878,USR003263,2024-04-25 11:45:00,,17,organic
SES0010879,USR001687,2024-01-21 08:00:00,2024-01-21 08:28:02,3,organic
SES0010880,USR001425,2024-06-17 21:51:00,2024-06-17 21:58:35,25,paid
SES0010881,USR001418,2024-01-20 13:24:00,2024-01-20 13:35:09,3,organic
SES0010882,USR003770,2024-04-07 15:48:00,,14,paid
SES0010883,USR002124,2024-01-07 11:23:00,2024-01-07 11:53:58,1,organic
SES0010884,USR000916,2024-01-04 21:18:00,2024-01-04 21:27:59,1,paid
SES0010885,USR001522,2024-03-22 18:02:00,2024-03-22 18:33:55,12,paid
SES0010886,USR003791,2024-03-30 08:41:00,2024-03-30 09:02:59,13,paid
SES0010887,USR002773,2024-01-10 13:12:00,2024-01-10 13:13:38,2,organic
SES0010888,USR000205,2024-04-21 14:44:00,2024-04-21 15:06:21,16,paid
SES0010889,USR000452,2024-01-15 11:11:00,2024-01-15 11:27:32,3,organic
SES0010890,USR003066,2024-02-19 09:50:00,2024-02-19 09:58:03,8,direct
SES0010891,USR000287,2024-06-22 13:51:00,2024-06-22 14:10:11,25,direct
SES0010892,USR000448,2024-03-13 11:40:00,2024-03-13 12:05:12,11,organic
SES0010893,USR001607,2024-03-05 12:05:00,2024-03-05 12:17:23,10,paid
SES0010894,USR003617,2024-06-30 19:04:00,,26,paid
SES0010895,USR000006,2024-02-23 08:44:00,2024-02-23 09:22:00,8,direct
SES0010896,USR003087,2024-05-27 20:26:00,2024-05-27 20:52:26,22,organic
SES0010897,USR000468,2024-05-25 15:21:00,2024-05-25 15:49:00,21,paid
SES0010898,USR001314,2024-05-04 16:55:00,,18,organic
SES0010899,USR001415,2024-04-27 11:19:00,,17,paid
SES0010900,USR000683,2024-02-17 20:00:00,2024-02-17 20:28:28,7,organic
SES0010901,USR000200,2024-03-26 10:30:00,2024-03-26 10:51:57,13,organic
SES0010902,USR002510,2024-04-20 08:59:00,2024-04-20 09:32:49,16,paid
SES0010903,USR001202,2024-01-27 18:11:00,2024-01-27 18:21:28,4,paid
SES0010904,USR000539,2024-04-19 16:42:00,2024-04-19 17:20:16,16,direct
SES0010905,USR002678,2024-05-23 15:36:00,2024-05-23 15:45:15,21,paid
SES0010906,USR000092,2024-03-18 22:25:00,2024-03-18 23:04:49,12,paid
SES0010907,USR001977,2024-03-30 21:20:00,2024-03-30 21:59:05,13,direct
SES0010908,USR002878,2024-05-11 10:22:00,2024-05-11 10:31:36,19,paid
SES0010909,USR003036,2024-06-05 09:48:00,2024-06-05 10:17:30,23,paid
SES0010910,USR003434,2024-01-07 18:19:00,2024-01-07 18:27:31,1,organic
SES0010911,USR002259,2024-03-03 21:28:00,2024-03-03 22:04:53,9,organic
SES0010912,USR000132,2024-02-28 15:01:00,2024-02-28 15:20:53,9,paid
SES0010913,USR000179,2024-06-20 22:49:00,2024-06-20 23:13:32,25,direct
SES0010914,USR003392,2024-05-03 10:35:00,2024-05-03 11:03:33,18,organic
SES0010915,USR001212,2024-05-14 17:48:00,2024-05-14 18:03:16,20,organic
SES0010916,USR001824,2024-04-24 08:34:00,,17,organic
SES0010917,USR001460,2024-05-13 12:57:00,2024-05-13 13:29:43,20,paid
SES0010918,USR001189,2024-05-10 11:24:00,2024-05-10 11:34:44,19,direct
SES0010919,USR003380,2024-05-12 19:11:00,2024-05-12 19:13:41,19,paid
SES0010920,USR000216,2024-02-17 21:00:00,2024-02-17 21:23:46,7,paid
SES0010921,USR001574,2024-01-19 14:09:00,2024-01-19 14:14:23,3,organic
SES0010922,USR001619,2024-05-26 16:25:00,2024-05-26 16:51:34,21,organic
SES0010923,USR001108,2024-05-21 12:23:00,2024-05-21 12:51:54,21,direct
SES0010924,USR003107,2024-01-09 22:40:00,,2,paid
SES0010925,USR000605,2024-02-17 22:45:00,2024-02-17 23:14:12,7,organic
SES0010926,USR003738,2024-02-19 15:32:00,2024-02-19 16:11:28,8,paid
SES0010927,USR001677,2024-06-02 11:01:00,2024-06-02 11:10:53,22,organic
SES0010928,USR003977,2024-05-24 23:45:00,,21,organic
SES0010929,USR003853,2024-05-17 15:53:00,2024-05-17 16:22:38,20,organic
SES0010930,USR000539,2024-03-30 08:02:00,,13,paid
SES0010931,USR003632,2024-06-10 18:29:00,2024-06-10 19:07:59,24,paid
SES0010932,USR000647,2024-06-28 13:20:00,2024-06-28 13:56:45,26,paid
SES0010933,USR000658,2024-06-11 13:01:00,2024-06-11 13:36:58,24,organic
SES0010934,USR003437,2024-02-22 19:08:00,2024-02-22 19:12:37,8,organic
SES0010935,USR001487,2024-06-05 20:03:00,2024-06-05 20:16:16,23,direct
SES0010936,USR000731,2024-01-25 15:30:00,2024-01-25 16:05:42,4,organic
SES0010937,USR003373,2024-01-01 20:37:00,2024-01-01 20:41:37,1,organic
SES0010938,USR002143,2024-04-11 12:54:00,2024-04-11 13:25:09,15,direct
SES0010939,USR000602,2024-06-15 19:23:00,2024-06-15 19:57:36,24,referral
SES0010940,USR002233,2024-06-07 23:17:00,2024-06-07 23:55:57,23,direct
SES0010941,USR002493,2024-04-27 08:33:00,2024-04-27 08:58:37,17,paid
SES0010942,USR001713,2024-05-12 13:33:00,,19,paid
SES0010943,USR003044,2024-06-28 12:28:00,2024-06-28 12:39:03,26,direct
SES0010944,USR003868,2024-05-19 08:24:00,2024-05-19 08:48:08,20,paid
SES0010945,USR003591,2024-02-16 13:49:00,2024-02-16 14:19:47,7,paid
SES0010946,USR003177,2024-01-26 13:52:00,,4,referral
SES0010947,USR001339,2024-01-20 22:32:00,2024-01-20 23:00:28,3,organic
SES0010948,USR001900,2024-03-04 16:10:00,2024-03-04 16:46:57,10,organic
SES0010949,USR003939,2024-01-05 13:20:00,2024-01-05 13:59:55,1,paid
SES0010950,USR002480,2024-03-07 12:44:00,,10,organic
SES0010951,USR003341,2024-03-01 19:18:00,2024-03-01 19:27:26,9,organic
SES0010952,USR002354,2024-04-04 10:30:00,2024-04-04 11:00:46,14,direct
SES0010953,USR003348,2024-03-29 20:29:00,2024-03-29 20:41:59,13,organic
SES0010954,USR001690,2024-05-24 12:23:00,2024-05-24 12:57:09,21,organic
SES0010955,USR002020,2024-04-28 19:21:00,2024-04-28 19:44:56,17,direct
SES0010956,USR002419,2024-06-19 21:58:00,2024-06-19 22:23:38,25,organic
SES0010957,USR003860,2024-05-31 15:04:00,2024-05-31 15:23:20,22,referral
SES0010958,USR001109,2024-05-13 19:14:00,,20,organic
SES0010959,USR002090,2024-03-01 15:06:00,2024-03-01 15:31:46,9,direct
SES0010960,USR003068,2024-04-02 09:20:00,2024-04-02 09:55:54,14,organic
SES0010961,USR001709,2024-06-06 19:16:00,2024-06-06 19:54:07,23,paid
SES0010962,USR001117,2024-01-23 09:27:00,,4,paid
SES0010963,USR001728,2024-01-08 23:18:00,2024-01-08 23:30:50,2,direct
SES0010964,USR001251,2024-06-17 21:39:00,2024-06-17 22:11:49,25,direct
SES0010965,USR003088,2024-04-20 21:24:00,,16,paid
SES0010966,USR001456,2024-03-24 22:41:00,2024-03-24 23:06:52,12,direct
SES0010967,USR003720,2024-06-11 17:54:00,2024-06-11 17:58:06,24,paid
SES0010968,USR002090,2024-03-16 19:33:00,,11,direct
SES0010969,USR001930,2024-05-12 15:41:00,2024-05-12 16:20:28,19,organic
SES0010970,USR000399,2024-03-07 16:42:00,2024-03-07 17:07:51,10,paid
SES0010971,USR000652,2024-03-04 09:19:00,2024-03-04 09:40:52,10,organic
SES0010972,USR002589,2024-02-02 19:40:00,,5,direct
SES0010973,USR003985,2024-04-21 21:02:00,,16,organic
SES0010974,USR002668,2024-03-28 17:15:00,2024-03-28 17:41:41,13,paid
SES0010975,USR003523,2024-01-31 20:05:00,2024-01-31 20:28:00,5,referral
SES0010976,USR000471,2024-05-08 23:38:00,2024-05-08 23:52:10,19,referral
SES0010977,USR000401,2024-02-12 16:35:00,2024-02-12 17:02:51,7,organic
SES0010978,USR000554,2024-04-13 15:34:00,,15,paid
SES0010979,USR002553,2024-02-22 08:28:00,2024-02-22 09:04:36,8,organic
SES0010980,USR003012,2024-06-25 14:52:00,2024-06-25 14:56:31,26,organic
SES0010981,USR001781,2024-01-01 16:04:00,2024-01-01 16:12:39,1,paid
SES0010982,USR001942,2024-02-08 09:27:00,2024-02-08 09:30:57,6,organic
SES0010983,USR002861,2024-01-05 13:59:00,2024-01-05 14:05:31,1,paid
SES0010984,USR003212,2024-04-11 21:17:00,2024-04-11 21:45:15,15,direct
SES0010985,USR002388,2024-06-30 18:56:00,2024-06-30 19:30:57,26,paid
SES0010986,USR003614,2024-03-12 08:22:00,2024-03-12 08:25:15,11,paid
SES0010987,USR001485,2024-06-07 09:56:00,2024-06-07 09:57:37,23,organic
SES0010988,USR002722,2024-05-13 12:26:00,2024-05-13 12:27:16,20,direct
SES0010989,USR000297,2024-01-02 09:07:00,2024-01-02 09:16:18,1,organic
SES0010990,USR003319,2024-03-25 20:53:00,2024-03-25 21:30:35,13,organic
SES0010991,USR000693,2024-05-13 09:37:00,2024-05-13 09:41:41,20,paid
SES0010992,USR001901,2024-05-14 15:09:00,2024-05-14 15:37:54,20,direct
SES0010993,USR003800,2024-02-11 21:14:00,2024-02-11 21:34:09,6,paid
SES0010994,USR003699,2024-06-05 18:02:00,2024-06-05 18:21:06,23,referral
SES0010995,USR001716,2024-05-04 23:37:00,2024-05-04 23:58:02,18,paid
SES0010996,USR002990,2024-06-08 19:54:00,,23,paid
SES0010997,USR003356,2024-01-16 10:14:00,2024-01-16 10:37:18,3,organic
SES0010998,USR002586,2024-04-08 23:52:00,2024-04-09 00:21:13,15,paid
SES0010999,USR003678,2024-06-22 15:21:00,2024-06-22 16:00:45,25,paid
SES0011000,USR000900,2024-05-22 21:59:00,2024-05-22 22:08:20,21,paid
SES0011001,USR000050,2024-04-05 14:44:00,,14,paid
SES0011002,USR003150,2024-05-05 18:29:00,2024-05-05 19:02:47,18,paid
SES0011003,USR002887,2024-06-03 21:58:00,2024-06-03 22:27:55,23,paid
SES0011004,USR000472,2024-06-12 18:46:00,2024-06-12 19:25:29,24,paid
SES0011005,USR002117,2024-06-15 16:30:00,2024-06-15 16:36:24,24,referral
SES0011006,USR003872,2024-03-31 15:26:00,2024-03-31 15:33:40,13,paid
SES0011007,USR002115,2024-03-13 20:35:00,2024-03-13 20:47:39,11,direct
SES0011008,USR000083,2024-01-13 20:34:00,2024-01-13 20:39:22,2,direct
SES0011009,USR001257,2024-05-01 11:23:00,2024-05-01 11:46:25,18,direct
SES0011010,USR003481,2024-04-15 17:21:00,,16,paid
SES0011011,USR000991,2024-06-12 08:55:00,2024-06-12 09:02:24,24,direct
SES0011012,USR000775,2024-03-19 15:29:00,2024-03-19 15:52:48,12,organic
SES0011013,USR001830,2024-03-11 11:40:00,2024-03-11 11:52:37,11,organic
SES0011014,USR002705,2024-04-04 10:14:00,2024-04-04 10:23:10,14,organic
SES0011015,USR001974,2024-04-26 14:39:00,2024-04-26 15:03:09,17,referral
SES0011016,USR000878,2024-06-10 10:26:00,,24,organic
SES0011017,USR000622,2024-05-27 19:52:00,2024-05-27 20:13:17,22,paid
SES0011018,USR001103,2024-06-19 15:20:00,2024-06-19 15:30:22,25,direct
SES0011019,USR001788,2024-01-16 22:00:00,2024-01-16 22:21:31,3,paid
SES0011020,USR002378,2024-05-26 20:22:00,2024-05-26 20:45:07,21,organic
SES0011021,USR000983,2024-01-10 16:00:00,2024-01-10 16:38:29,2,organic
SES0011022,USR000331,2024-03-30 18:35:00,2024-03-30 18:46:37,13,organic
SES0011023,USR002997,2024-02-16 12:52:00,2024-02-16 13:00:52,7,paid
SES0011024,USR000569,2024-03-17 17:54:00,2024-03-17 18:24:05,11,organic
SES0011025,USR001619,2024-01-22 15:38:00,2024-01-22 16:11:40,4,referral
SES0011026,USR001030,2024-04-23 18:07:00,2024-04-23 18:44:59,17,organic
SES0011027,USR001016,2024-02-06 14:35:00,2024-02-06 14:58:54,6,organic
SES0011028,USR001144,2024-05-05 10:02:00,2024-05-05 10:15:10,18,direct
SES0011029,USR001354,2024-01-02 21:18:00,2024-01-02 21:33:57,1,paid
SES0011030,USR000046,2024-04-10 23:00:00,2024-04-10 23:31:32,15,direct
SES0011031,USR001865,2024-06-12 17:23:00,2024-06-12 17:37:00,24,direct
SES0011032,USR001029,2024-06-23 13:09:00,2024-06-23 13:26:27,25,organic
SES0011033,USR003481,2024-02-28 08:36:00,2024-02-28 08:45:14,9,organic
SES0011034,USR001909,2024-02-04 18:57:00,2024-02-04 19:31:07,5,paid
SES0011035,USR001995,2024-02-07 14:33:00,2024-02-07 14:43:50,6,organic
SES0011036,USR002903,2024-06-21 12:35:00,2024-06-21 12:46:51,25,referral
SES0011037,USR000110,2024-02-16 22:24:00,2024-02-16 23:00:48,7,paid
SES0011038,USR001378,2024-05-30 10:02:00,,22,referral
SES0011039,USR001887,2024-02-13 11:19:00,2024-02-13 11:49:49,7,organic
SES0011040,USR000686,2024-04-23 15:13:00,2024-04-23 15:48:10,17,organic
SES0011041,USR001341,2024-02-17 14:16:00,2024-02-17 14:41:26,7,organic
SES0011042,USR001471,2024-02-27 15:24:00,2024-02-27 15:41:56,9,organic
SES0011043,USR002737,2024-01-02 18:47:00,2024-01-02 19:22:18,1,direct
SES0011044,USR000766,2024-03-23 10:06:00,2024-03-23 10:24:36,12,direct
SES0011045,USR003741,2024-05-16 19:33:00,2024-05-16 20:05:20,20,organic
SES0011046,USR002422,2024-01-05 21:34:00,,1,direct
SES0011047,USR003190,2024-06-03 22:19:00,,23,referral
SES0011048,USR002222,2024-06-19 13:18:00,2024-06-19 13:50:34,25,paid
SES0011049,USR002421,2024-04-19 22:47:00,2024-04-19 22:53:47,16,organic
SES0011050,USR001589,2024-06-24 09:01:00,,26,organic
SES0011051,USR001612,2024-05-13 15:21:00,2024-05-13 15:31:07,20,organic
SES0011052,USR003005,2024-05-09 18:06:00,2024-05-09 18:38:39,19,paid
SES0011053,USR002232,2024-01-05 20:14:00,2024-01-05 20:23:47,1,organic
SES0011054,USR000033,2024-04-24 23:56:00,2024-04-25 00:31:26,17,organic
SES0011055,USR001733,2024-04-30 21:58:00,2024-04-30 22:01:33,18,direct
SES0011056,USR000916,2024-02-05 12:38:00,2024-02-05 13:13:29,6,direct
SES0011057,USR000070,2024-03-30 19:41:00,2024-03-30 20:06:29,13,paid
SES0011058,USR001924,2024-06-11 10:18:00,2024-06-11 10:46:33,24,paid
SES0011059,USR003853,2024-03-07 13:53:00,,10,organic
SES0011060,USR003860,2024-02-02 11:13:00,2024-02-02 11:49:05,5,organic
SES0011061,USR000388,2024-03-03 12:07:00,2024-03-03 12:41:04,9,paid
SES0011062,USR003412,2024-02-03 15:25:00,2024-02-03 15:26:08,5,organic
SES0011063,USR003038,2024-03-07 21:54:00,2024-03-07 22:31:47,10,direct
SES0011064,USR002759,2024-04-07 16:49:00,2024-04-07 17:07:09,14,organic
SES0011065,USR000989,2024-06-07 17:39:00,,23,organic
SES0011066,USR003312,2024-01-02 14:59:00,,1,organic
SES0011067,USR003414,2024-03-14 13:17:00,,11,organic
SES0011068,USR000911,2024-06-18 22:18:00,2024-06-18 22:33:48,25,organic
SES0011069,USR000646,2024-02-23 19:24:00,2024-02-23 20:03:57,8,direct
SES0011070,USR003671,2024-06-16 12:32:00,2024-06-16 13:06:23,24,referral
SES0011071,USR000433,2024-04-17 15:57:00,,16,organic
SES0011072,USR002175,2024-02-26 18:01:00,2024-02-26 18:13:07,9,organic
SES0011073,USR003996,2024-04-07 08:22:00,2024-04-07 08:25:48,14,organic
SES0011074,USR001634,2024-06-18 17:22:00,2024-06-18 17:26:52,25,referral
SES0011075,USR003354,2024-02-25 22:51:00,2024-02-25 23:07:54,8,direct
SES0011076,USR003925,2024-01-26 13:56:00,2024-01-26 14:23:12,4,direct
SES0011077,USR002471,2024-04-19 13:21:00,2024-04-19 13:33:03,16,paid
SES0011078,USR001091,2024-05-23 19:05:00,2024-05-23 19:31:01,21,direct
SES0011079,USR003225,2024-05-27 12:56:00,2024-05-27 13:09:08,22,paid
SES0011080,USR000698,2024-05-24 22:02:00,,21,organic
SES0011081,USR003298,2024-02-25 14:27:00,2024-02-25 14:34:00,8,paid
SES0011082,USR001861,2024-03-15 13:13:00,2024-03-15 13:24:34,11,referral
SES0011083,USR002315,2024-06-28 22:53:00,2024-06-28 23:13:07,26,paid
SES0011084,USR003914,2024-06-15 17:21:00,2024-06-15 17:28:28,24,organic
SES0011085,USR001309,2024-04-09 12:29:00,2024-04-09 12:58:42,15,organic
SES0011086,USR002295,2024-01-06 08:55:00,2024-01-06 09:26:46,1,paid
SES0011087,USR000465,2024-02-22 21:00:00,2024-02-22 21:31:30,8,organic
SES0011088,USR002446,2024-03-28 17:18:00,2024-03-28 17:27:40,13,direct
SES0011089,USR002971,2024-05-23 09:31:00,,21,paid
SES0011090,USR002065,2024-03-02 19:43:00,2024-03-02 19:54:38,9,paid
SES0011091,USR001877,2024-01-23 10:11:00,2024-01-23 10:49:21,4,organic
SES0011092,USR003747,2024-03-08 18:07:00,2024-03-08 18:14:03,10,paid
SES0011093,USR001950,2024-01-04 08:22:00,,1,paid
SES0011094,USR003552,2024-04-15 11:41:00,2024-04-15 11:53:14,16,paid
SES0011095,USR002967,2024-06-25 19:49:00,2024-06-25 20:20:43,26,organic
SES0011096,USR001740,2024-03-22 16:25:00,2024-03-22 16:53:25,12,organic
SES0011097,USR002362,2024-04-10 20:45:00,2024-04-10 21:08:13,15,paid
SES0011098,USR003984,2024-06-26 22:20:00,2024-06-26 22:25:18,26,paid
SES0011099,USR002294,2024-04-16 16:08:00,2024-04-16 16:31:57,16,direct
SES0011100,USR003235,2024-01-02 18:42:00,2024-01-02 18:43:36,1,direct
SES0011101,USR002241,2024-02-07 10:05:00,2024-02-07 10:30:36,6,organic
SES0011102,USR003575,2024-02-16 16:28:00,2024-02-16 16:54:30,7,paid
SES0011103,USR002442,2024-04-22 17:27:00,2024-04-22 17:53:19,17,organic
SES0011104,USR002481,2024-01-28 13:21:00,2024-01-28 13:42:30,4,direct
SES0011105,USR000818,2024-01-23 08:41:00,2024-01-23 08:57:34,4,paid
SES0011106,USR001074,2024-06-13 08:10:00,2024-06-13 08:49:53,24,referral
SES0011107,USR000647,2024-06-22 17:49:00,,25,paid
SES0011108,USR003621,2024-01-10 22:38:00,2024-01-10 23:07:57,2,paid
SES0011109,USR003582,2024-06-16 22:42:00,2024-06-16 22:56:29,24,organic
SES0011110,USR002408,2024-04-28 19:10:00,,17,paid
SES0011111,USR000334,2024-05-17 22:25:00,,20,paid
SES0011112,USR003685,2024-03-09 22:53:00,2024-03-09 23:23:33,10,organic
SES0011113,USR002535,2024-03-18 13:52:00,2024-03-18 14:28:22,12,organic
SES0011114,USR000144,2024-03-21 21:55:00,2024-03-21 22:19:28,12,paid
SES0011115,USR001788,2024-02-17 10:35:00,2024-02-17 11:13:31,7,referral
SES0011116,USR000521,2024-04-28 22:39:00,2024-04-28 22:47:17,17,paid
SES0011117,USR003760,2024-04-16 10:16:00,2024-04-16 10:52:31,16,organic
SES0011118,USR002642,2024-01-26 13:40:00,2024-01-26 13:57:04,4,organic
SES0011119,USR002675,2024-06-02 19:22:00,2024-06-02 19:31:14,22,direct
SES0011120,USR002486,2024-04-15 08:49:00,2024-04-15 09:06:43,16,referral
SES0011121,USR003411,2024-05-23 21:28:00,,21,paid
SES0011122,USR001719,2024-02-04 08:16:00,2024-02-04 08:54:03,5,direct
SES0011123,USR002323,2024-06-14 10:11:00,2024-06-14 10:45:04,24,direct
SES0011124,USR000430,2024-04-02 23:44:00,2024-04-03 00:03:57,14,organic
SES0011125,USR003844,2024-05-27 10:48:00,,22,referral
SES0011126,USR000148,2024-05-09 21:15:00,2024-05-09 21:24:13,19,organic
SES0011127,USR000450,2024-02-25 10:01:00,2024-02-25 10:36:47,8,direct
SES0011128,USR003422,2024-01-31 18:29:00,2024-01-31 18:43:07,5,paid
SES0011129,USR000496,2024-03-02 15:53:00,,9,paid
SES0011130,USR003386,2024-03-12 16:01:00,2024-03-12 16:09:06,11,paid
SES0011131,USR000783,2024-03-21 20:24:00,2024-03-21 20:52:11,12,organic
SES0011132,USR001249,2024-04-17 21:05:00,2024-04-17 21:28:38,16,direct
SES0011133,USR003269,2024-01-22 11:19:00,2024-01-22 11:41:50,4,direct
SES0011134,USR000124,2024-06-21 22:41:00,2024-06-21 22:48:59,25,paid
SES0011135,USR002427,2024-04-16 08:17:00,2024-04-16 08:30:48,16,paid
SES0011136,USR000458,2024-02-26 10:12:00,2024-02-26 10:47:25,9,referral
SES0011137,USR000076,2024-01-24 08:58:00,2024-01-24 09:37:30,4,organic
SES0011138,USR001452,2024-01-06 08:46:00,2024-01-06 09:15:02,1,organic
SES0011139,USR001446,2024-02-05 23:14:00,2024-02-05 23:38:16,6,organic
SES0011140,USR000108,2024-02-10 23:07:00,2024-02-10 23:40:39,6,organic
SES0011141,USR001330,2024-04-16 11:27:00,2024-04-16 11:54:05,16,direct
SES0011142,USR003054,2024-01-01 10:51:00,2024-01-01 11:18:32,1,organic
SES0011143,USR003305,2024-01-03 18:12:00,2024-01-03 18:30:26,1,paid
SES0011144,USR000813,2024-03-07 23:08:00,2024-03-07 23:45:27,10,organic
SES0011145,USR002042,2024-05-11 08:32:00,2024-05-11 08:46:16,19,organic
SES0011146,USR001603,2024-02-07 19:52:00,,6,paid
SES0011147,USR001158,2024-04-06 14:54:00,2024-04-06 15:28:52,14,referral
SES0011148,USR003048,2024-03-04 11:19:00,2024-03-04 11:57:47,10,direct
SES0011149,USR000076,2024-01-21 09:58:00,2024-01-21 10:10:32,3,organic
SES0011150,USR000434,2024-06-23 15:25:00,2024-06-23 15:44:53,25,organic
SES0011151,USR003017,2024-01-31 23:25:00,2024-01-31 23:30:36,5,paid
SES0011152,USR000546,2024-02-04 09:23:00,2024-02-04 09:33:33,5,referral
SES0011153,USR002624,2024-05-07 14:43:00,2024-05-07 15:18:03,19,organic
SES0011154,USR002184,2024-05-22 14:57:00,2024-05-22 15:20:09,21,direct
SES0011155,USR000972,2024-01-18 09:07:00,2024-01-18 09:29:47,3,organic
SES0011156,USR003296,2024-06-16 08:31:00,2024-06-16 08:52:15,24,paid
SES0011157,USR002221,2024-03-15 14:21:00,2024-03-15 14:57:06,11,paid
SES0011158,USR002527,2024-03-12 23:46:00,2024-03-13 00:24:40,11,paid
SES0011159,USR000061,2024-02-22 11:45:00,2024-02-22 12:13:33,8,organic
SES0011160,USR001618,2024-03-20 10:18:00,2024-03-20 10:39:34,12,paid
SES0011161,USR001404,2024-04-08 15:11:00,,15,paid
