notification_id,user_id,notification_type,sent_at,week_of
NOT0031307,USR00568,promotional,2024-10-21T16:26:00,2024-10-21
NOT0031308,USR03144,promotional,2024-10-23T11:22:00,2024-10-21
NOT0031309,USR01936,promotional,2024-10-24T16:44:00,2024-10-21
NOT0031310,USR02196,promotional,2024-10-27T13:45:00,2024-10-21
NOT0031311,USR02705,promotional,2024-10-23T11:22:00,2024-10-21
NOT0031312,USR01851,promotional,2024-10-25T15:19:00,2024-10-21
NOT0031313,USR04703,promotional,2024-10-24T16:23:00,2024-10-21
NOT0031314,USR03820,promotional,2024-10-27T20:59:00,2024-10-21
NOT0031315,USR02029,promotional,2024-10-21T09:09:00,2024-10-21
NOT0031316,USR04041,promotional,2024-10-24T16:25:00,2024-10-21
NOT0031317,USR03816,promotional,2024-10-25T11:34:00,2024-10-21
NOT0031318,USR00173,promotional,2024-10-24T18:02:00,2024-10-21
NOT0031319,USR02830,promotional,2024-10-21T11:42:00,2024-10-21
NOT0031320,USR00365,promotional,2024-10-22T10:20:00,2024-10-21
NOT0031321,USR00172,promotional,2024-10-25T12:02:00,2024-10-21
NOT0031322,USR01861,promotional,2024-10-25T09:00:00,2024-10-21
NOT0031323,USR00434,promotional,2024-10-22T15:26:00,2024-10-21
NOT0031324,USR04475,promotional,2024-10-24T10:29:00,2024-10-21
NOT0031325,USR03656,promotional,2024-10-26T11:31:00,2024-10-21
NOT0031326,USR03922,promotional,2024-10-26T16:27:00,2024-10-21
NOT0031327,USR00225,promotional,2024-10-25T10:30:00,2024-10-21
NOT0031328,USR00499,promotional,2024-10-22T21:04:00,2024-10-21
NOT0031329,USR04571,promotional,2024-10-21T13:37:00,2024-10-21
NOT0031330,USR00850,promotional,2024-10-24T19:47:00,2024-10-21
NOT0031331,USR02574,promotional,2024-10-24T21:19:00,2024-10-21
NOT0031332,USR03418,promotional,2024-10-24T17:56:00,2024-10-21
NOT0031333,USR02732,promotional,2024-10-23T15:38:00,2024-10-21
NOT0031334,USR01802,promotional,2024-10-22T21:59:00,2024-10-21
NOT0031335,USR01175,promotional,2024-10-27T15:06:00,2024-10-21
NOT0031336,USR03427,promotional,2024-10-26T21:05:00,2024-10-21
NOT0031337,USR00350,promotional,2024-10-22T20:09:00,2024-10-21
NOT0031338,USR03903,promotional,2024-10-27T20:44:00,2024-10-21
NOT0031339,USR01562,promotional,2024-10-26T18:34:00,2024-10-21
NOT0031340,USR01880,promotional,2024-10-24T19:13:00,2024-10-21
NOT0031341,USR01232,promotional,2024-10-27T21:46:00,2024-10-21
NOT0031342,USR02613,promotional,2024-10-21T14:53:00,2024-10-21
NOT0031343,USR04066,promotional,2024-10-24T17:14:00,2024-10-21
NOT0031344,USR04972,promotional,2024-10-25T10:02:00,2024-10-21
NOT0031345,USR04516,promotional,2024-10-26T15:52:00,2024-10-21
NOT0031346,USR02657,promotional,2024-10-26T16:53:00,2024-10-21
NOT0031347,USR03524,promotional,2024-10-23T13:45:00,2024-10-21
NOT0031348,USR04359,promotional,2024-10-24T15:05:00,2024-10-21
NOT0031349,USR04495,promotional,2024-10-27T14:23:00,2024-10-21
NOT0031350,USR04131,promotional,2024-10-24T10:22:00,2024-10-21
NOT0031351,USR04735,promotional,2024-10-25T13:32:00,2024-10-21
NOT0031352,USR03606,promotional,2024-10-22T21:13:00,2024-10-21
NOT0031353,USR01813,promotional,2024-10-25T21:36:00,2024-10-21
NOT0031354,USR02902,promotional,2024-10-24T13:38:00,2024-10-21
NOT0031355,USR00545,promotional,2024-10-23T14:17:00,2024-10-21
NOT0031356,USR02425,promotional,2024-10-23T14:25:00,2024-10-21
NOT0031357,USR01497,promotional,2024-10-25T21:10:00,2024-10-21
NOT0031358,USR03248,promotional,2024-10-23T21:55:00,2024-10-21
NOT0031359,USR01668,promotional,2024-10-22T10:08:00,2024-10-21
NOT0031360,USR03147,promotional,2024-10-27T09:48:00,2024-10-21
NOT0031361,USR03563,promotional,2024-10-26T16:34:00,2024-10-21
NOT0031362,USR03211,promotional,2024-10-24T19:54:00,2024-10-21
NOT0031363,USR04838,promotional,2024-10-25T13:57:00,2024-10-21
NOT0031364,USR04568,promotional,2024-10-24T14:34:00,2024-10-21
NOT0031365,USR02760,promotional,2024-10-22T11:18:00,2024-10-21
NOT0031366,USR00469,promotional,2024-10-25T19:39:00,2024-10-21
NOT0031367,USR03902,promotional,2024-10-21T17:34:00,2024-10-21
NOT0031368,USR02942,promotional,2024-10-27T20:49:00,2024-10-21
NOT0031369,USR02116,promotional,2024-10-27T21:24:00,2024-10-21
NOT0031370,USR03017,promotional,2024-10-27T13:25:00,2024-10-21
NOT0031371,USR01548,promotional,2024-10-25T20:06:00,2024-10-21
NOT0031372,USR04702,promotional,2024-10-23T20:37:00,2024-10-21
NOT0031373,USR03828,promotional,2024-10-27T09:46:00,2024-10-21
NOT0031374,USR00777,promotional,2024-10-27T15:24:00,2024-10-21
NOT0031375,USR04464,promotional,2024-10-23T21:10:00,2024-10-21
NOT0031376,USR01402,promotional,2024-10-23T12:45:00,2024-10-21
NOT0031377,USR00892,promotional,2024-10-21T18:40:00,2024-10-21
NOT0031378,USR02424,promotional,2024-10-24T19:42:00,2024-10-21
NOT0031379,USR04847,promotional,2024-10-26T21:33:00,2024-10-21
NOT0031380,USR02328,promotional,2024-10-25T21:33:00,2024-10-21
NOT0031381,USR01028,promotional,2024-10-23T17:32:00,2024-10-21
NOT0031382,USR04602,promotional,2024-10-25T10:43:00,2024-10-21
NOT0031383,USR00448,promotional,2024-10-23T17:49:00,2024-10-21
NOT0031384,USR00353,promotional,2024-10-27T12:03:00,2024-10-21
NOT0031385,USR00807,promotional,2024-10-24T13:56:00,2024-10-21
NOT0031386,USR02171,promotional,2024-10-23T12:25:00,2024-10-21
NOT0031387,USR04831,promotional,2024-10-24T12:05:00,2024-10-21
NOT0031388,USR04117,promotional,2024-10-24T10:40:00,2024-10-21
NOT0031389,USR04378,promotional,2024-10-23T11:47:00,2024-10-21
NOT0031390,USR01981,promotional,2024-10-21T16:58:00,2024-10-21
NOT0031391,USR00411,promotional,2024-10-21T20:06:00,2024-10-21
NOT0031392,USR01563,promotional,2024-10-24T12:11:00,2024-10-21
NOT0031393,USR01661,promotional,2024-10-27T11:13:00,2024-10-21
NOT0031394,USR01553,promotional,2024-10-25T09:21:00,2024-10-21
NOT0031395,USR01750,promotional,2024-10-24T17:14:00,2024-10-21
NOT0031396,USR04124,promotional,2024-10-24T16:48:00,2024-10-21
NOT0031397,USR01714,promotional,2024-10-26T17:17:00,2024-10-21
NOT0031398,USR02397,promotional,2024-10-23T09:34:00,2024-10-21
NOT0031399,USR02089,promotional,2024-10-22T19:33:00,2024-10-21
NOT0031400,USR02307,promotional,2024-10-23T17:49:00,2024-10-21
NOT0031401,USR02497,promotional,2024-10-23T12:32:00,2024-10-21
NOT0031402,USR01108,promotional,2024-10-24T13:19:00,2024-10-21
NOT0031403,USR02815,promotional,2024-10-26T16:31:00,2024-10-21
NOT0031404,USR03022,promotional,2024-10-24T09:13:00,2024-10-21
NOT0031405,USR04571,promotional,2024-10-23T15:58:00,2024-10-21
NOT0031406,USR01904,promotional,2024-10-21T20:25:00,2024-10-21
NOT0031407,USR02724,promotional,2024-10-27T14:29:00,2024-10-21
NOT0031408,USR00425,promotional,2024-10-22T15:45:00,2024-10-21
NOT0031409,USR01601,promotional,2024-10-25T15:56:00,2024-10-21
NOT0031410,USR00227,promotional,2024-10-23T14:58:00,2024-10-21
NOT0031411,USR03557,promotional,2024-10-23T18:29:00,2024-10-21
NOT0031412,USR02684,promotional,2024-10-21T16:15:00,2024-10-21
NOT0031413,USR04204,promotional,2024-10-27T14:50:00,2024-10-21
NOT0031414,USR01421,promotional,2024-10-26T17:47:00,2024-10-21
NOT0031415,USR03626,promotional,2024-10-23T15:22:00,2024-10-21
NOT0031416,USR04323,promotional,2024-10-21T20:52:00,2024-10-21
NOT0031417,USR04288,promotional,2024-10-22T14:26:00,2024-10-21
NOT0031418,USR03540,promotional,2024-10-24T19:15:00,2024-10-21
NOT0031419,USR01715,promotional,2024-10-27T18:36:00,2024-10-21
NOT0031420,USR01486,promotional,2024-10-24T16:36:00,2024-10-21
NOT0031421,USR03048,promotional,2024-10-26T12:10:00,2024-10-21
NOT0031422,USR00103,promotional,2024-10-25T17:05:00,2024-10-21
NOT0031423,USR01395,promotional,2024-10-24T16:16:00,2024-10-21
NOT0031424,USR02436,promotional,2024-10-25T18:53:00,2024-10-21
NOT0031425,USR04035,promotional,2024-10-23T14:03:00,2024-10-21
NOT0031426,USR03363,promotional,2024-10-26T13:28:00,2024-10-21
NOT0031427,USR03616,promotional,2024-10-21T15:08:00,2024-10-21
NOT0031428,USR04188,promotional,2024-10-21T17:38:00,2024-10-21
NOT0031429,USR03154,promotional,2024-10-27T11:54:00,2024-10-21
NOT0031430,USR03256,promotional,2024-10-27T21:05:00,2024-10-21
NOT0031431,USR04785,promotional,2024-10-25T15:10:00,2024-10-21
NOT0031432,USR03876,promotional,2024-10-23T10:50:00,2024-10-21
NOT0031433,USR00179,promotional,2024-10-24T10:37:00,2024-10-21
NOT0031434,USR02067,promotional,2024-10-24T10:17:00,2024-10-21
NOT0031435,USR04306,promotional,2024-10-21T17:39:00,2024-10-21
NOT0031436,USR01710,promotional,2024-10-23T09:12:00,2024-10-21
NOT0031437,USR04173,promotional,2024-10-27T09:17:00,2024-10-21
NOT0031438,USR01041,promotional,2024-10-23T12:15:00,2024-10-21
NOT0031439,USR03516,promotional,2024-10-25T10:59:00,2024-10-21
NOT0031440,USR02196,promotional,2024-10-21T17:08:00,2024-10-21
NOT0031441,USR01086,promotional,2024-10-24T16:32:00,2024-10-21
NOT0031442,USR04728,promotional,2024-10-26T16:10:00,2024-10-21
NOT0031443,USR00199,promotional,2024-10-23T09:50:00,2024-10-21
NOT0031444,USR00533,promotional,2024-10-26T19:05:00,2024-10-21
NOT0031445,USR04177,promotional,2024-10-21T19:16:00,2024-10-21
NOT0031446,USR00199,promotional,2024-10-23T12:12:00,2024-10-21
NOT0031447,USR02642,promotional,2024-10-25T18:57:00,2024-10-21
NOT0031448,USR00465,promotional,2024-10-26T19:57:00,2024-10-21
NOT0031449,USR02278,promotional,2024-10-21T21:29:00,2024-10-21
NOT0031450,USR01672,promotional,2024-10-23T11:03:00,2024-10-21
NOT0031451,USR00608,promotional,2024-10-24T17:58:00,2024-10-21
NOT0031452,USR03389,promotional,2024-10-22T16:01:00,2024-10-21
NOT0031453,USR04502,promotional,2024-10-22T19:34:00,2024-10-21
NOT0031454,USR03107,promotional,2024-10-24T20:21:00,2024-10-21
NOT0031455,USR01088,promotional,2024-10-21T11:04:00,2024-10-21
NOT0031456,USR01874,promotional,2024-10-24T09:31:00,2024-10-21
NOT0031457,USR04191,promotional,2024-10-24T18:48:00,2024-10-21
NOT0031458,USR02996,promotional,2024-10-25T10:07:00,2024-10-21
NOT0031459,USR02092,promotional,2024-10-25T09:15:00,2024-10-21
NOT0031460,USR00305,promotional,2024-10-22T21:23:00,2024-10-21
NOT0031461,USR02366,promotional,2024-10-22T11:49:00,2024-10-21
NOT0031462,USR00416,promotional,2024-10-25T17:47:00,2024-10-21
NOT0031463,USR03986,promotional,2024-10-25T20:37:00,2024-10-21
NOT0031464,USR00720,promotional,2024-10-22T21:50:00,2024-10-21
NOT0031465,USR04070,promotional,2024-10-24T18:13:00,2024-10-21
NOT0031466,USR01198,promotional,2024-10-23T20:53:00,2024-10-21
NOT0031467,USR04301,promotional,2024-10-24T11:24:00,2024-10-21
NOT0031468,USR03427,promotional,2024-10-24T21:01:00,2024-10-21
NOT0031469,USR00217,promotional,2024-10-27T10:42:00,2024-10-21
NOT0031470,USR02086,promotional,2024-10-26T19:35:00,2024-10-21
NOT0031471,USR01287,promotional,2024-10-24T11:40:00,2024-10-21
NOT0031472,USR00367,promotional,2024-10-23T15:14:00,2024-10-21
NOT0031473,USR04729,promotional,2024-10-27T17:00:00,2024-10-21
NOT0031474,USR02574,promotional,2024-10-27T11:57:00,2024-10-21
NOT0031475,USR05000,promotional,2024-10-21T11:31:00,2024-10-21
NOT0031476,USR02314,promotional,2024-10-21T10:00:00,2024-10-21
NOT0031477,USR02179,promotional,2024-10-23T18:52:00,2024-10-21
NOT0031478,USR02875,promotional,2024-10-26T12:55:00,2024-10-21
NOT0031479,USR01807,promotional,2024-10-21T15:23:00,2024-10-21
NOT0031480,USR02556,promotional,2024-10-24T09:00:00,2024-10-21
NOT0031481,USR01249,promotional,2024-10-25T17:37:00,2024-10-21
NOT0031482,USR01347,promotional,2024-10-24T09:12:00,2024-10-21
NOT0031483,USR03973,promotional,2024-10-27T16:17:00,2024-10-21
NOT0031484,USR03930,promotional,2024-10-22T12:12:00,2024-10-21
NOT0031485,USR04358,promotional,2024-10-25T12:07:00,2024-10-21
NOT0031486,USR03301,promotional,2024-10-23T19:15:00,2024-10-21
NOT0031487,USR02040,promotional,2024-10-27T21:59:00,2024-10-21
NOT0031488,USR04283,promotional,2024-10-22T16:25:00,2024-10-21
NOT0031489,USR04580,promotional,2024-10-26T10:07:00,2024-10-21
NOT0031490,USR03137,promotional,2024-10-24T11:12:00,2024-10-21
NOT0031491,USR01683,promotional,2024-10-21T17:09:00,2024-10-21
NOT0031492,USR02484,promotional,2024-10-22T21:35:00,2024-10-21
NOT0031493,USR03427,promotional,2024-10-24T21:50:00,2024-10-21
NOT0031494,USR01825,promotional,2024-10-23T11:07:00,2024-10-21
NOT0031495,USR03922,promotional,2024-10-24T11:50:00,2024-10-21
NOT0031496,USR00705,promotional,2024-10-23T21:45:00,2024-10-21
NOT0031497,USR01352,promotional,2024-10-23T16:11:00,2024-10-21
NOT0031498,USR01905,promotional,2024-10-22T19:12:00,2024-10-21
NOT0031499,USR01868,promotional,2024-10-25T10:07:00,2024-10-21
NOT0031500,USR00139,promotional,2024-10-21T13:23:00,2024-10-21
NOT0031501,USR02322,promotional,2024-10-22T19:07:00,2024-10-21
NOT0031502,USR04639,promotional,2024-10-27T09:33:00,2024-10-21
NOT0031503,USR02707,promotional,2024-10-26T20:37:00,2024-10-21
NOT0031504,USR03667,promotional,2024-10-22T12:19:00,2024-10-21
NOT0031505,USR01199,promotional,2024-10-24T12:19:00,2024-10-21
NOT0031506,USR03224,promotional,2024-10-21T09:29:00,2024-10-21
NOT0031507,USR03015,promotional,2024-10-22T14:36:00,2024-10-21
NOT0031508,USR04766,promotional,2024-10-26T15:22:00,2024-10-21
NOT0031509,USR04847,promotional,2024-10-27T20:11:00,2024-10-21
NOT0031510,USR00893,promotional,2024-10-25T11:48:00,2024-10-21
NOT0031511,USR01777,promotional,2024-10-23T21:47:00,2024-10-21
NOT0031512,USR02216,promotional,2024-10-21T14:04:00,2024-10-21
NOT0031513,USR03922,promotional,2024-10-23T18:00:00,2024-10-21
NOT0031514,USR00030,promotional,2024-10-21T11:20:00,2024-10-21
NOT0031515,USR01529,promotional,2024-10-24T15:55:00,2024-10-21
NOT0031516,USR02114,promotional,2024-10-24T13:18:00,2024-10-21
NOT0031517,USR04490,promotional,2024-10-25T20:15:00,2024-10-21
NOT0031518,USR01097,promotional,2024-10-25T19:44:00,2024-10-21
NOT0031519,USR02150,promotional,2024-10-23T13:20:00,2024-10-21
NOT0031520,USR02694,promotional,2024-10-27T20:37:00,2024-10-21
NOT0031521,USR03042,promotional,2024-10-27T18:09:00,2024-10-21
NOT0031522,USR01947,promotional,2024-10-26T13:26:00,2024-10-21
NOT0031523,USR03429,promotional,2024-10-21T10:48:00,2024-10-21
NOT0031524,USR03851,promotional,2024-10-22T13:15:00,2024-10-21
NOT0031525,USR02810,promotional,2024-10-21T15:55:00,2024-10-21
NOT0031526,USR03891,promotional,2024-10-22T14:30:00,2024-10-21
NOT0031527,USR00026,promotional,2024-10-27T11:39:00,2024-10-21
NOT0031528,USR00298,promotional,2024-10-22T15:37:00,2024-10-21
NOT0031529,USR02118,promotional,2024-10-22T21:11:00,2024-10-21
NOT0031530,USR00340,promotional,2024-10-23T19:28:00,2024-10-21
NOT0031531,USR02568,promotional,2024-10-24T12:46:00,2024-10-21
NOT0031532,USR01165,promotional,2024-10-26T16:50:00,2024-10-21
NOT0031533,USR02011,promotional,2024-10-27T12:43:00,2024-10-21
NOT0031534,USR00132,promotional,2024-10-25T16:22:00,2024-10-21
NOT0031535,USR03083,promotional,2024-10-25T09:52:00,2024-10-21
NOT0031536,USR00685,promotional,2024-10-25T10:43:00,2024-10-21
NOT0031537,USR03439,promotional,2024-10-22T10:13:00,2024-10-21
NOT0031538,USR01721,promotional,2024-10-21T10:41:00,2024-10-21
NOT0031539,USR01087,promotional,2024-10-21T16:31:00,2024-10-21
NOT0031540,USR04444,promotional,2024-10-24T17:13:00,2024-10-21
NOT0031541,USR04573,promotional,2024-10-23T20:36:00,2024-10-21
NOT0031542,USR03507,promotional,2024-10-24T11:20:00,2024-10-21
NOT0031543,USR04241,promotional,2024-10-22T20:31:00,2024-10-21
NOT0031544,USR04786,promotional,2024-10-25T21:43:00,2024-10-21
NOT0031545,USR00953,promotional,2024-10-22T14:36:00,2024-10-21
NOT0031546,USR02642,promotional,2024-10-22T14:33:00,2024-10-21
NOT0031547,USR02937,promotional,2024-10-26T12:02:00,2024-10-21
NOT0031548,USR00643,promotional,2024-10-27T10:24:00,2024-10-21
NOT0031549,USR00008,promotional,2024-10-26T15:38:00,2024-10-21
NOT0031550,USR01039,promotional,2024-10-22T09:47:00,2024-10-21
NOT0031551,USR02108,promotional,2024-10-24T11:54:00,2024-10-21
NOT0031552,USR02594,promotional,2024-10-22T21:01:00,2024-10-21
NOT0031553,USR01362,promotional,2024-10-22T17:49:00,2024-10-21
NOT0031554,USR00906,promotional,2024-10-22T10:46:00,2024-10-21
NOT0031555,USR00454,promotional,2024-10-21T16:21:00,2024-10-21
NOT0031556,USR03782,promotional,2024-10-26T14:14:00,2024-10-21
NOT0031557,USR01123,promotional,2024-10-26T12:14:00,2024-10-21
NOT0031558,USR00743,promotional,2024-10-24T19:08:00,2024-10-21
NOT0031559,USR02216,promotional,2024-10-23T20:41:00,2024-10-21
NOT0031560,USR02521,promotional,2024-10-23T13:32:00,2024-10-21
NOT0031561,USR04766,promotional,2024-10-21T21:57:00,2024-10-21
NOT0031562,USR02910,promotional,2024-10-25T11:02:00,2024-10-21
NOT0031563,USR00177,promotional,2024-10-24T19:05:00,2024-10-21
NOT0031564,USR02086,promotional,2024-10-27T20:58:00,2024-10-21
NOT0031565,USR01129,promotional,2024-10-24T10:07:00,2024-10-21
NOT0031566,USR02337,promotional,2024-10-25T12:35:00,2024-10-21
NOT0031567,USR02856,promotional,2024-10-23T16:57:00,2024-10-21
NOT0031568,USR03547,promotional,2024-10-21T09:31:00,2024-10-21
NOT0031569,USR00691,promotional,2024-10-22T14:58:00,2024-10-21
NOT0031570,USR03728,promotional,2024-10-21T09:10:00,2024-10-21
NOT0031571,USR00647,promotional,2024-10-22T18:21:00,2024-10-21
NOT0031572,USR03940,promotional,2024-10-21T20:51:00,2024-10-21
NOT0031573,USR03057,promotional,2024-10-23T18:11:00,2024-10-21
NOT0031574,USR02550,promotional,2024-10-22T14:05:00,2024-10-21
NOT0031575,USR02311,promotional,2024-10-27T16:54:00,2024-10-21
NOT0031576,USR01933,promotional,2024-10-25T14:53:00,2024-10-21
NOT0031577,USR02504,promotional,2024-10-22T15:57:00,2024-10-21
NOT0031578,USR02625,promotional,2024-10-26T16:46:00,2024-10-21
NOT0031579,USR03386,promotional,2024-10-25T15:07:00,2024-10-21
NOT0031580,USR03924,promotional,2024-10-21T20:21:00,2024-10-21
NOT0031581,USR04828,promotional,2024-10-22T10:53:00,2024-10-21
NOT0031582,USR04781,promotional,2024-10-26T16:19:00,2024-10-21
NOT0031583,USR03327,promotional,2024-10-26T20:30:00,2024-10-21
NOT0031584,USR02647,promotional,2024-10-26T10:52:00,2024-10-21
NOT0031585,USR02123,promotional,2024-10-22T09:38:00,2024-10-21
NOT0031586,USR01621,promotional,2024-10-22T20:58:00,2024-10-21
NOT0031587,USR00763,promotional,2024-10-24T10:11:00,2024-10-21
NOT0031588,USR01183,promotional,2024-10-24T21:18:00,2024-10-21
NOT0031589,USR04394,promotional,2024-10-23T20:52:00,2024-10-21
NOT0031590,USR04026,promotional,2024-10-27T12:37:00,2024-10-21
NOT0031591,USR01282,promotional,2024-10-23T09:59:00,2024-10-21
NOT0031592,USR00982,promotional,2024-10-25T21:06:00,2024-10-21
NOT0031593,USR02841,promotional,2024-10-26T15:48:00,2024-10-21
NOT0031594,USR02789,promotional,2024-10-22T17:01:00,2024-10-21
NOT0031595,USR02190,promotional,2024-10-26T13:57:00,2024-10-21
NOT0031596,USR00073,promotional,2024-10-23T20:00:00,2024-10-21
NOT0031597,USR02492,promotional,2024-10-24T14:07:00,2024-10-21
NOT0031598,USR02200,promotional,2024-10-26T10:23:00,2024-10-21
NOT0031599,USR00161,promotional,2024-10-27T19:59:00,2024-10-21
NOT0031600,USR03618,promotional,2024-10-27T09:39:00,2024-10-21
NOT0031601,USR02209,promotional,2024-10-27T16:26:00,2024-10-21
NOT0031602,USR01113,promotional,2024-10-27T12:08:00,2024-10-21
NOT0031603,USR00527,promotional,2024-10-27T19:59:00,2024-10-21
NOT0031604,USR00083,promotional,2024-10-27T21:58:00,2024-10-21
NOT0031605,USR04822,promotional,2024-10-25T20:19:00,2024-10-21
NOT0031606,USR04251,promotional,2024-10-24T10:49:00,2024-10-21
NOT0031607,USR01126,promotional,2024-10-25T21:11:00,2024-10-21
NOT0031608,USR01200,promotional,2024-10-23T15:29:00,2024-10-21
NOT0031609,USR01287,promotional,2024-10-21T20:33:00,2024-10-21
NOT0031610,USR01898,promotional,2024-10-21T21:39:00,2024-10-21
NOT0031611,USR02778,promotional,2024-10-24T20:44:00,2024-10-21
NOT0031612,USR00997,promotional,2024-10-21T21:32:00,2024-10-21
NOT0031613,USR00471,promotional,2024-10-26T20:01:00,2024-10-21
NOT0031614,USR02551,promotional,2024-10-25T16:03:00,2024-10-21
NOT0031615,USR03398,promotional,2024-10-26T09:37:00,2024-10-21
NOT0031616,USR04247,promotional,2024-10-25T19:41:00,2024-10-21
NOT0031617,USR00251,promotional,2024-10-25T10:49:00,2024-10-21
NOT0031618,USR01283,promotional,2024-10-26T13:28:00,2024-10-21
NOT0031619,USR03087,promotional,2024-10-22T14:11:00,2024-10-21
NOT0031620,USR03659,promotional,2024-10-21T10:43:00,2024-10-21
NOT0031621,USR02318,promotional,2024-10-27T20:25:00,2024-10-21
NOT0031622,USR04713,promotional,2024-10-22T18:39:00,2024-10-21
