payment_id,booking_id,payment_method,payment_status,amount,week_number
PAY0003451,BKG0003451,card,success,12974.99,25
PAY0003452,BKG0003452,upi,failed,18654.79,25
PAY0003453,BKG0003453,upi,success,24078.53,11
PAY0003454,BKG0003454,netbanking,success,5977.99,10
PAY0003455,BKG0003455,upi,success,5282.33,1
PAY0003456,BKG0003456,upi,success,13497.61,8
PAY0003457,BKG0003457,netbanking,success,8687.46,16
PAY0003458,BKG0003458,upi,success,6878.01,5
PAY0003459,BKG0003459,wallet,success,16380.99,17
PAY0003460,BKG0003460,upi,success,2941.25,11
PAY0003461,BKG0003461,card,success,4662.14,11
PAY0003462,BKG0003462,upi,success,4201.44,18
PAY0003463,BKG0003463,upi,success,9197.57,8
PAY0003464,BKG0003464,upi,success,5765.89,8
PAY0003465,BKG0003465,netbanking,success,6798.36,22
PAY0003466,BKG0003466,upi,success,2211.94,22
PAY0003467,BKG0003467,netbanking,success,5690.62,17
PAY0003468,BKG0003468,card,success,3621.51,20
PAY0003469,BKG0003469,card,success,11050.97,13
PAY0003470,BKG0003470,card,success,6744.83,13
PAY0003471,BKG0003471,card,success,3388.09,8
PAY0003472,BKG0003472,upi,success,7440.56,6
PAY0003473,BKG0003473,wallet,success,11011.26,4
PAY0003474,BKG0003474,upi,success,5093.29,5
PAY0003475,BKG0003475,card,success,9274.84,24
PAY0003476,BKG0003476,upi,failed,6650.8,2
PAY0003477,BKG0003477,netbanking,success,24726.01,5
PAY0003478,BKG0003478,upi,success,3649.42,4
PAY0003479,BKG0003479,upi,success,3108.85,6
PAY0003480,BKG0003480,upi,success,14083.35,8
PAY0003481,BKG0003481,upi,success,18982.58,17
PAY0003482,BKG0003482,upi,failed,7796.42,8
PAY0003483,BKG0003483,upi,success,2689.56,13
PAY0003484,BKG0003484,netbanking,success,2175.03,16
PAY0003485,BKG0003485,upi,success,3039.92,12
PAY0003486,BKG0003486,card,success,10450.55,11
PAY0003487,BKG0003487,upi,success,2455.11,2
PAY0003488,BKG0003488,upi,success,29442.38,13
PAY0003489,BKG0003489,upi,failed,5851.44,12
PAY0003490,BKG0003490,upi,success,12598.44,19
PAY0003491,BKG0003491,upi,success,7241.62,19
PAY0003492,BKG0003492,upi,success,3371.6,6
PAY0003493,BKG0003493,card,success,3616.58,24
PAY0003494,BKG0003494,upi,success,11783.08,23
PAY0003495,BKG0003495,upi,success,6617.34,23
PAY0003496,BKG0003496,card,success,7214.49,7
PAY0003497,BKG0003497,wallet,success,4793.71,10
PAY0003498,BKG0003498,card,success,42211.69,3
PAY0003499,BKG0003499,wallet,success,4124.76,18
PAY0003500,BKG0003500,upi,success,3792.75,10
PAY0003501,BKG0003501,netbanking,success,2090.1,20
PAY0003502,BKG0003502,card,success,9278.36,16
PAY0003503,BKG0003503,upi,success,6673.81,2
PAY0003504,BKG0003504,upi,success,8577.54,14
PAY0003505,BKG0003505,card,success,10689.9,16
PAY0003506,BKG0003506,upi,failed,3882.18,24
PAY0003507,BKG0003507,wallet,success,8136.37,5
PAY0003508,BKG0003508,wallet,success,5589.41,23
PAY0003509,BKG0003509,card,success,3801.64,23
PAY0003510,BKG0003510,upi,success,3986.5,17
PAY0003511,BKG0003511,card,success,21817.12,23
PAY0003512,BKG0003512,upi,success,4791.96,13
PAY0003513,BKG0003513,card,success,36768.79,7
PAY0003514,BKG0003514,card,success,42494.42,7
PAY0003515,BKG0003515,upi,success,4537.3,11
PAY0003516,BKG0003516,upi,success,5905.47,9
PAY0003517,BKG0003517,netbanking,success,5392.25,5
PAY0003518,BKG0003518,wallet,success,8400.12,10
PAY0003519,BKG0003519,upi,failed,6193.7,18
PAY0003520,BKG0003520,card,success,11305.4,24
PAY0003521,BKG0003521,wallet,success,14866.42,17
PAY0003522,BKG0003522,card,success,6184.66,10
PAY0003523,BKG0003523,card,success,10776.08,26
PAY0003524,BKG0003524,card,success,3549.81,13
PAY0003525,BKG0003525,wallet,failed,4864.48,3
PAY0003526,BKG0003526,card,success,3548.01,1
PAY0003527,BKG0003527,upi,success,13966.7,9
PAY0003528,BKG0003528,upi,success,4061.28,16
PAY0003529,BKG0003529,netbanking,success,7245.02,13
PAY0003530,BKG0003530,upi,success,38218.87,18
PAY0003531,BKG0003531,card,success,6433.57,26
PAY0003532,BKG0003532,upi,failed,2760.68,21
PAY0003533,BKG0003533,netbanking,success,18289.46,22
PAY0003534,BKG0003534,netbanking,success,4676.6,18
PAY0003535,BKG0003535,upi,success,8838.52,22
PAY0003536,BKG0003536,upi,success,4830.53,3
PAY0003537,BKG0003537,wallet,success,20514.79,17
PAY0003538,BKG0003538,card,success,9409.71,25
PAY0003539,BKG0003539,upi,success,5160.3,18
PAY0003540,BKG0003540,card,success,6828.3,10
PAY0003541,BKG0003541,wallet,success,7471.33,7
PAY0003542,BKG0003542,upi,success,5646.7,3
PAY0003543,BKG0003543,wallet,success,9107.83,17
PAY0003544,BKG0003544,upi,success,6498.51,25
PAY0003545,BKG0003545,upi,success,13065.6,11
PAY0003546,BKG0003546,upi,success,4809.64,11
PAY0003547,BKG0003547,netbanking,success,4172.77,23
PAY0003548,BKG0003548,upi,success,4233.49,23
PAY0003549,BKG0003549,netbanking,success,8345.24,8
PAY0003550,BKG0003550,card,success,2473.64,3
PAY0003551,BKG0003551,wallet,success,2843.03,12
PAY0003552,BKG0003552,card,success,4986.34,8
PAY0003553,BKG0003553,card,success,32631.59,2
PAY0003554,BKG0003554,upi,success,9746.74,21
PAY0003555,BKG0003555,card,success,2257.65,11
PAY0003556,BKG0003556,card,success,8935.49,2
PAY0003557,BKG0003557,card,success,10958.56,21
PAY0003558,BKG0003558,card,success,4719.41,11
PAY0003559,BKG0003559,upi,success,5370.33,11
PAY0003560,BKG0003560,wallet,success,3228.33,20
PAY0003561,BKG0003561,upi,success,15209.5,3
PAY0003562,BKG0003562,upi,success,9959.38,24
PAY0003563,BKG0003563,upi,success,5640.47,15
PAY0003564,BKG0003564,card,success,5812.18,9
PAY0003565,BKG0003565,upi,success,4395.4,2
PAY0003566,BKG0003566,upi,success,4476.95,14
PAY0003567,BKG0003567,card,success,5145.59,7
PAY0003568,BKG0003568,card,success,8112.13,25
PAY0003569,BKG0003569,wallet,success,26551.31,26
PAY0003570,BKG0003570,card,success,2908.15,2
PAY0003571,BKG0003571,card,success,2147.11,13
PAY0003572,BKG0003572,wallet,success,7020.37,8
PAY0003573,BKG0003573,netbanking,success,7991.16,19
PAY0003574,BKG0003574,card,success,7764.13,15
PAY0003575,BKG0003575,upi,success,2906.88,9
PAY0003576,BKG0003576,netbanking,success,31300.48,9
PAY0003577,BKG0003577,upi,success,4637.8,23
PAY0003578,BKG0003578,wallet,success,4351.44,3
PAY0003579,BKG0003579,upi,success,6078.65,9
PAY0003580,BKG0003580,wallet,success,8752.54,9
PAY0003581,BKG0003581,card,success,6061.33,10
PAY0003582,BKG0003582,upi,success,4451.8,10
PAY0003583,BKG0003583,upi,success,4487.6,7
PAY0003584,BKG0003584,wallet,success,4504.82,7
PAY0003585,BKG0003585,card,success,10726.41,2
PAY0003586,BKG0003586,upi,success,6987.9,2
PAY0003587,BKG0003587,card,success,19189.04,20
PAY0003588,BKG0003588,wallet,success,5754.11,25
PAY0003589,BKG0003589,upi,success,6292.87,25
PAY0003590,BKG0003590,netbanking,success,10797.24,15
PAY0003591,BKG0003591,upi,success,5453.32,12
PAY0003592,BKG0003592,card,success,11788.36,8
PAY0003593,BKG0003593,upi,success,6118.17,7
PAY0003594,BKG0003594,upi,success,4125.02,4
PAY0003595,BKG0003595,card,success,7833.74,17
PAY0003596,BKG0003596,upi,success,4521.21,26
PAY0003597,BKG0003597,card,success,8328.58,16
PAY0003598,BKG0003598,upi,success,21422.34,10
PAY0003599,BKG0003599,netbanking,success,9671.95,10
PAY0003600,BKG0003600,netbanking,success,4148.11,20
PAY0003601,BKG0003601,card,success,27689.56,2
PAY0003602,BKG0003602,card,success,13244.48,26
PAY0003603,BKG0003603,wallet,success,15392.49,12
PAY0003604,BKG0003604,card,success,7732.79,8
PAY0003605,BKG0003605,upi,success,7416.65,17
PAY0003606,BKG0003606,card,success,18106.32,21
PAY0003607,BKG0003607,upi,success,5621.17,10
PAY0003608,BKG0003608,card,success,58033.37,23
PAY0003609,BKG0003609,upi,success,21747.21,7
PAY0003610,BKG0003610,wallet,success,3220.54,2
PAY0003611,BKG0003611,card,success,3643.99,1
PAY0003612,BKG0003612,card,success,12924.91,6
PAY0003613,BKG0003613,wallet,success,6726.97,9
PAY0003614,BKG0003614,wallet,success,3664.82,1
PAY0003615,BKG0003615,card,success,7017.21,12
PAY0003616,BKG0003616,upi,success,2357.63,20
PAY0003617,BKG0003617,card,success,4234.39,10
PAY0003618,BKG0003618,upi,success,4623.83,14
PAY0003619,BKG0003619,wallet,success,4376.87,4
PAY0003620,BKG0003620,card,success,13430.48,21
PAY0003621,BKG0003621,netbanking,success,18991.67,3
PAY0003622,BKG0003622,wallet,success,13176.9,23
PAY0003623,BKG0003623,card,success,17684.3,17
PAY0003624,BKG0003624,wallet,success,6542.62,6
PAY0003625,BKG0003625,upi,success,25011.34,10
PAY0003626,BKG0003626,upi,success,6338.35,7
PAY0003627,BKG0003627,upi,success,6909.73,22
PAY0003628,BKG0003628,upi,success,3423.86,7
PAY0003629,BKG0003629,netbanking,success,3635.74,11
PAY0003630,BKG0003630,netbanking,success,3903.6,25
PAY0003631,BKG0003631,upi,success,4877.22,7
PAY0003632,BKG0003632,card,success,26681.44,4
PAY0003633,BKG0003633,upi,success,4952.92,21
PAY0003634,BKG0003634,card,success,29906.16,26
PAY0003635,BKG0003635,card,success,4342.87,16
PAY0003636,BKG0003636,card,success,4252.25,8
PAY0003637,BKG0003637,wallet,success,7259.49,25
PAY0003638,BKG0003638,upi,failed,7367.31,8
PAY0003639,BKG0003639,upi,success,21615.04,20
PAY0003640,BKG0003640,card,success,13654.46,22
PAY0003641,BKG0003641,upi,failed,7364.54,3
PAY0003642,BKG0003642,card,success,74025.69,17
PAY0003643,BKG0003643,wallet,success,3162.34,2
PAY0003644,BKG0003644,upi,success,19559.81,25
PAY0003645,BKG0003645,card,success,16947.02,3
PAY0003646,BKG0003646,wallet,success,2146.19,26
PAY0003647,BKG0003647,upi,success,4687.35,8
PAY0003648,BKG0003648,upi,refunded,9564.65,4
PAY0003649,BKG0003649,card,success,2107.63,14
PAY0003650,BKG0003650,netbanking,success,3030.83,11
PAY0003651,BKG0003651,card,success,3945.36,11
PAY0003652,BKG0003652,upi,success,4869.32,22
PAY0003653,BKG0003653,upi,success,9222.18,17
PAY0003654,BKG0003654,netbanking,success,4803.48,4
PAY0003655,BKG0003655,wallet,success,4681.12,15
PAY0003656,BKG0003656,card,failed,20455.51,22
PAY0003657,BKG0003657,wallet,success,8993.35,1
PAY0003658,BKG0003658,netbanking,success,5363.55,9
PAY0003659,BKG0003659,upi,success,7872.9,25
PAY0003660,BKG0003660,upi,success,6702.35,2
PAY0003661,BKG0003661,upi,success,6134.3,4
PAY0003662,BKG0003662,card,success,4264.26,19
PAY0003663,BKG0003663,upi,success,5734.8,15
PAY0003664,BKG0003664,card,success,3783.02,23
PAY0003665,BKG0003665,upi,success,5056.49,3
PAY0003666,BKG0003666,upi,success,7600.34,5
PAY0003667,BKG0003667,upi,success,3917.69,21
PAY0003668,BKG0003668,netbanking,success,33775.06,5
PAY0003669,BKG0003669,upi,success,14484.77,5
PAY0003670,BKG0003670,upi,success,7188.13,2
PAY0003671,BKG0003671,upi,success,40103.25,6
PAY0003672,BKG0003672,upi,success,14208.33,5
PAY0003673,BKG0003673,upi,success,16445.44,10
PAY0003674,BKG0003674,upi,success,4651.36,3
PAY0003675,BKG0003675,upi,success,6700.44,19
PAY0003676,BKG0003676,upi,success,14956.85,13
PAY0003677,BKG0003677,upi,success,9139.57,6
PAY0003678,BKG0003678,upi,success,16167.82,16
PAY0003679,BKG0003679,card,success,2689.48,9
PAY0003680,BKG0003680,upi,success,3472.56,3
PAY0003681,BKG0003681,card,success,8977.18,17
PAY0003682,BKG0003682,card,success,4697.15,13
PAY0003683,BKG0003683,wallet,success,4872.66,8
PAY0003684,BKG0003684,netbanking,success,7600.85,13
PAY0003685,BKG0003685,card,success,8211.4,21
PAY0003686,BKG0003686,upi,success,3637.38,14
PAY0003687,BKG0003687,upi,success,7794.21,15
PAY0003688,BKG0003688,upi,success,10295.22,10
PAY0003689,BKG0003689,card,success,3287.05,1
PAY0003690,BKG0003690,upi,success,1522.96,11
PAY0003691,BKG0003691,wallet,success,20848.68,11
PAY0003692,BKG0003692,card,success,19417.36,20
PAY0003693,BKG0003693,card,success,4752.3,16
PAY0003694,BKG0003694,upi,success,41639.73,15
PAY0003695,BKG0003695,upi,success,8427.51,22
PAY0003696,BKG0003696,netbanking,success,27743.7,4
PAY0003697,BKG0003697,card,success,14853.49,22
PAY0003698,BKG0003698,upi,success,10461.61,10
PAY0003699,BKG0003699,upi,success,7294.08,1
PAY0003700,BKG0003700,upi,success,6268.27,3
PAY0003701,BKG0003701,upi,success,22458.64,19
PAY0003702,BKG0003702,card,refunded,16142.91,23
PAY0003703,BKG0003703,card,success,3710.83,5
PAY0003704,BKG0003704,upi,success,5680.77,16
PAY0003705,BKG0003705,upi,success,32413.81,6
PAY0003706,BKG0003706,upi,success,4759.02,11
PAY0003707,BKG0003707,upi,failed,14580.14,4
PAY0003708,BKG0003708,upi,success,5877.69,18
PAY0003709,BKG0003709,upi,success,2888.86,10
PAY0003710,BKG0003710,card,success,5444.3,25
PAY0003711,BKG0003711,card,success,6027.56,6
PAY0003712,BKG0003712,upi,success,9198.89,21
PAY0003713,BKG0003713,upi,success,3278.76,15
PAY0003714,BKG0003714,upi,success,5138.31,13
PAY0003715,BKG0003715,upi,success,6406.75,14
PAY0003716,BKG0003716,upi,success,17175.93,18
PAY0003717,BKG0003717,card,success,6390.5,5
PAY0003718,BKG0003718,card,success,10174.72,18
PAY0003719,BKG0003719,netbanking,success,3483.95,8
PAY0003720,BKG0003720,card,success,4850.69,3
PAY0003721,BKG0003721,upi,success,11663.15,2
PAY0003722,BKG0003722,card,success,17927.85,18
PAY0003723,BKG0003723,netbanking,success,2192.69,5
PAY0003724,BKG0003724,wallet,success,22089.62,13
PAY0003725,BKG0003725,upi,success,28015.09,24
PAY0003726,BKG0003726,card,success,13056.15,15
PAY0003727,BKG0003727,netbanking,success,3984.43,15
PAY0003728,BKG0003728,card,success,24598.5,18
PAY0003729,BKG0003729,netbanking,success,26080.94,18
PAY0003730,BKG0003730,wallet,success,10316.77,18
PAY0003731,BKG0003731,upi,success,3971.06,18
PAY0003732,BKG0003732,netbanking,success,28535.43,2
PAY0003733,BKG0003733,card,success,4608.15,8
PAY0003734,BKG0003734,wallet,success,14934.19,9
PAY0003735,BKG0003735,upi,success,18122.89,9
PAY0003736,BKG0003736,upi,success,35202.13,18
PAY0003737,BKG0003737,card,success,8804.22,6
PAY0003738,BKG0003738,card,success,4839.13,6
PAY0003739,BKG0003739,card,success,10218.46,17
PAY0003740,BKG0003740,upi,success,5446.06,5
PAY0003741,BKG0003741,card,success,3819.33,7
PAY0003742,BKG0003742,netbanking,success,26292.65,10
PAY0003743,BKG0003743,wallet,success,23633.31,3
PAY0003744,BKG0003744,upi,success,3415.45,20
PAY0003745,BKG0003745,card,success,12681.72,17
PAY0003746,BKG0003746,card,success,5505.09,9
PAY0003747,BKG0003747,upi,success,4349.38,9
PAY0003748,BKG0003748,netbanking,success,6141.07,9
PAY0003749,BKG0003749,card,success,3503.12,15
PAY0003750,BKG0003750,upi,success,4843.68,14
PAY0003751,BKG0003751,card,success,6720.46,11
PAY0003752,BKG0003752,upi,success,21412.25,18
PAY0003753,BKG0003753,card,success,4906.89,15
PAY0003754,BKG0003754,upi,success,3170.64,13
PAY0003755,BKG0003755,upi,success,16648.42,26
PAY0003756,BKG0003756,card,success,6349.37,19
PAY0003757,BKG0003757,card,success,4327.12,25
PAY0003758,BKG0003758,upi,success,2726.23,22
PAY0003759,BKG0003759,card,success,6072.29,2
PAY0003760,BKG0003760,upi,success,3157.63,9
PAY0003761,BKG0003761,card,success,6594.31,8
PAY0003762,BKG0003762,netbanking,refunded,17943.24,20
PAY0003763,BKG0003763,wallet,failed,5088.54,12
PAY0003764,BKG0003764,netbanking,success,2695.0,10
PAY0003765,BKG0003765,wallet,success,3930.13,20
PAY0003766,BKG0003766,wallet,success,4107.81,2
PAY0003767,BKG0003767,card,success,19077.09,5
PAY0003768,BKG0003768,upi,success,2510.04,4
PAY0003769,BKG0003769,wallet,failed,8981.04,25
PAY0003770,BKG0003770,upi,success,10719.49,16
PAY0003771,BKG0003771,netbanking,success,26285.07,20
PAY0003772,BKG0003772,card,success,6470.03,4
PAY0003773,BKG0003773,upi,success,4149.13,1
PAY0003774,BKG0003774,card,success,6618.01,23
PAY0003775,BKG0003775,upi,success,5744.5,9
PAY0003776,BKG0003776,card,success,7311.31,9
PAY0003777,BKG0003777,upi,success,6843.14,13
PAY0003778,BKG0003778,wallet,success,26447.57,13
PAY0003779,BKG0003779,upi,success,23806.22,3
PAY0003780,BKG0003780,upi,success,6029.07,25
PAY0003781,BKG0003781,upi,success,3255.5,14
PAY0003782,BKG0003782,upi,success,5509.44,20
PAY0003783,BKG0003783,wallet,success,3500.26,3
PAY0003784,BKG0003784,upi,success,13102.43,6
PAY0003785,BKG0003785,upi,success,3446.47,14
PAY0003786,BKG0003786,card,success,6252.73,25
PAY0003787,BKG0003787,card,success,6846.64,5
PAY0003788,BKG0003788,card,success,9339.89,2
PAY0003789,BKG0003789,netbanking,success,3620.94,14
PAY0003790,BKG0003790,upi,success,10760.96,9
PAY0003791,BKG0003791,upi,success,48557.56,24
PAY0003792,BKG0003792,upi,failed,8030.31,13
PAY0003793,BKG0003793,upi,success,31538.41,9
PAY0003794,BKG0003794,wallet,success,19481.5,18
PAY0003795,BKG0003795,card,refunded,6032.96,15
PAY0003796,BKG0003796,upi,success,5597.67,15
PAY0003797,BKG0003797,upi,success,5537.12,5
PAY0003798,BKG0003798,card,success,21996.81,13
PAY0003799,BKG0003799,netbanking,success,59030.74,25
PAY0003800,BKG0003800,card,success,18403.05,23
PAY0003801,BKG0003801,upi,success,3698.37,3
PAY0003802,BKG0003802,upi,success,6538.56,5
PAY0003803,BKG0003803,netbanking,success,4011.65,14
PAY0003804,BKG0003804,card,success,4563.52,5
PAY0003805,BKG0003805,wallet,success,12820.09,23
PAY0003806,BKG0003806,card,success,7554.44,7
PAY0003807,BKG0003807,wallet,success,8132.28,7
PAY0003808,BKG0003808,upi,success,19532.47,25
PAY0003809,BKG0003809,wallet,success,6952.14,11
PAY0003810,BKG0003810,card,success,5686.15,6
PAY0003811,BKG0003811,wallet,success,8921.57,10
PAY0003812,BKG0003812,netbanking,success,3496.98,16
PAY0003813,BKG0003813,netbanking,success,27874.6,11
PAY0003814,BKG0003814,netbanking,success,4451.76,10
PAY0003815,BKG0003815,card,refunded,10952.84,24
PAY0003816,BKG0003816,netbanking,success,7252.21,25
PAY0003817,BKG0003817,wallet,success,5004.78,14
PAY0003818,BKG0003818,upi,success,4663.05,12
PAY0003819,BKG0003819,card,success,4057.81,10
PAY0003820,BKG0003820,upi,success,4569.86,12
PAY0003821,BKG0003821,wallet,success,4156.95,24
PAY0003822,BKG0003822,upi,success,13309.08,24
PAY0003823,BKG0003823,upi,success,8728.36,12
PAY0003824,BKG0003824,card,success,4913.83,13
PAY0003825,BKG0003825,upi,success,4779.82,4
PAY0003826,BKG0003826,upi,success,5803.58,5
PAY0003827,BKG0003827,upi,success,5094.47,3
PAY0003828,BKG0003828,netbanking,success,26274.26,1
PAY0003829,BKG0003829,wallet,success,4421.35,6
PAY0003830,BKG0003830,upi,success,20582.67,23
PAY0003831,BKG0003831,upi,success,18061.98,26
PAY0003832,BKG0003832,card,success,15909.55,12
PAY0003833,BKG0003833,wallet,success,4174.7,24
PAY0003834,BKG0003834,card,success,8222.65,1
PAY0003835,BKG0003835,wallet,success,21124.75,17
PAY0003836,BKG0003836,card,success,6532.26,6
PAY0003837,BKG0003837,card,success,26642.5,1
PAY0003838,BKG0003838,wallet,success,13225.01,26
PAY0003839,BKG0003839,card,success,4993.37,26
PAY0003840,BKG0003840,card,success,15767.51,4
PAY0003841,BKG0003841,wallet,success,3963.15,18
PAY0003842,BKG0003842,upi,success,6333.18,4
PAY0003843,BKG0003843,upi,success,56149.71,2
PAY0003844,BKG0003844,upi,success,3073.92,9
PAY0003845,BKG0003845,upi,success,12865.22,11
PAY0003846,BKG0003846,upi,success,7259.59,15
PAY0003847,BKG0003847,upi,success,17826.14,25
PAY0003848,BKG0003848,card,success,4365.11,23
PAY0003849,BKG0003849,netbanking,success,5766.33,18
PAY0003850,BKG0003850,upi,success,3878.47,8
PAY0003851,BKG0003851,upi,success,12317.52,13
PAY0003852,BKG0003852,card,success,5737.43,11
PAY0003853,BKG0003853,upi,success,6519.07,23
PAY0003854,BKG0003854,netbanking,success,29401.84,4
PAY0003855,BKG0003855,wallet,success,6869.27,2
PAY0003856,BKG0003856,wallet,success,38567.02,12
PAY0003857,BKG0003857,upi,success,5553.15,12
PAY0003858,BKG0003858,netbanking,success,2307.31,13
PAY0003859,BKG0003859,card,success,15723.29,24
PAY0003860,BKG0003860,card,success,2622.32,11
PAY0003861,BKG0003861,card,success,6328.11,10
PAY0003862,BKG0003862,upi,success,5319.54,9
PAY0003863,BKG0003863,wallet,success,14428.44,25
PAY0003864,BKG0003864,card,success,14732.53,18
PAY0003865,BKG0003865,card,success,4845.91,24
PAY0003866,BKG0003866,netbanking,success,19158.07,12
PAY0003867,BKG0003867,card,success,13219.08,3
PAY0003868,BKG0003868,card,success,5600.76,7
PAY0003869,BKG0003869,upi,success,6011.76,4
PAY0003870,BKG0003870,upi,success,4955.32,10
PAY0003871,BKG0003871,card,success,3133.09,4
PAY0003872,BKG0003872,upi,refunded,2566.48,2
PAY0003873,BKG0003873,upi,success,6070.14,19
PAY0003874,BKG0003874,upi,success,8071.8,21
PAY0003875,BKG0003875,upi,success,17629.25,12
PAY0003876,BKG0003876,card,success,4031.78,12
PAY0003877,BKG0003877,card,failed,21072.83,6
PAY0003878,BKG0003878,upi,success,5931.5,5
PAY0003879,BKG0003879,upi,success,4415.61,18
PAY0003880,BKG0003880,netbanking,success,3235.03,18
PAY0003881,BKG0003881,card,success,12125.85,19
PAY0003882,BKG0003882,upi,success,2581.05,4
PAY0003883,BKG0003883,wallet,success,23124.88,7
PAY0003884,BKG0003884,card,success,15232.46,9
PAY0003885,BKG0003885,wallet,success,11880.02,12
PAY0003886,BKG0003886,card,success,5974.89,4
PAY0003887,BKG0003887,upi,success,4463.57,15
